time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,version,t_pupils,t_att8,avg_att8,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_CI_low,p8score_CI_upp
201920,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CINO at 31 March,Revised,63,1094.5,17.4,c,c,12,19,c,c,86.83,1.38,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CINO at 31 March,Revised,56,1172.5,20.9,c,c,9,16.1,c,c,94.03,1.68,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CINO at 31 March,Revised,40,802,20.1,c,c,10,25,7,17.5,65.66,1.64,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CINO at 31 March,Revised,84,2138.75,25.5,14,16.7,27,32.1,13,15.5,179.04,2.13,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CINO at 31 March,Revised,36,935,26,c,c,9,25,c,c,75.67,2.1,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CINO at 31 March,Revised,68,1375.5,20.2,7,10.3,16,23.5,7,10.3,113.65,1.67,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CINO at 31 March,Revised,37,850.75,23,c,c,8,21.6,c,c,66.84,1.81,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CINO at 31 March,Revised,27,287.25,10.6,c,c,c,c,c,c,22.66,0.84,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CINO at 31 March,Revised,224,4265.5,19,20,8.9,45,20.1,21,9.4,341.95,1.53,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CINO at 31 March,Revised,92,1710.75,18.6,6,6.5,18,19.6,c,c,123.32,1.34,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CINO at 31 March,Revised,114,2114.75,18.6,10,8.8,25,21.9,12,10.5,163.16,1.43,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CINO at 31 March,Revised,83,1371.75,16.5,6,7.2,11,13.3,c,c,105.69,1.27,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CINO at 31 March,Revised,85,1662,19.6,7,8.2,15,17.6,8,9.4,132.67,1.56,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CINO at 31 March,Revised,83,1683.5,20.3,8,9.6,18,21.7,12,14.5,130.34,1.57,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CINO at 31 March,Revised,72,1277,17.7,7,9.7,12,16.7,c,c,101.35,1.41,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CINO at 31 March,Revised,45,856.75,19,6,13.3,10,22.2,6,13.3,67.85,1.51,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CINO at 31 March,Revised,82,1774.5,21.6,10,12.2,20,24.4,9,11,140.99,1.72,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CINO at 31 March,Revised,59,1523.75,25.8,8,13.6,18,30.5,7,11.9,123.18,2.09,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CINO at 31 March,Revised,47,1335.75,28.4,9,19.1,14,29.8,6,12.8,110.33,2.35,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CINO at 31 March,Revised,37,936.25,25.3,c,c,11,29.7,c,c,76.01,2.05,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CINO at 31 March,Revised,130,2987,23,14,10.8,31,23.8,6,4.6,231.34,1.78,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CINO at 31 March,Revised,67,1331,19.9,6,9,13,19.4,c,c,101.17,1.51,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CINO at 31 March,Revised,76,1680,22.1,13,17.1,17,22.4,11,14.5,135.66,1.79,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CINO at 31 March,Revised,161,2917.75,18.1,12,7.5,26,16.1,18,11.2,224.02,1.39,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CINO at 31 March,Revised,36,793.75,22,c,c,6,16.7,c,c,57.86,1.61,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CINO at 31 March,Revised,64,1226,19.2,8,12.5,13,20.3,c,c,95.02,1.48,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,CINO at 31 March,Revised,110,2289.5,20.8,14,12.7,29,26.4,c,c,180.83,1.64,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,CINO at 31 March,Revised,99,1935.25,19.5,c,c,15,15.2,8,8.1,141.16,1.43,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CINO at 31 March,Revised,67,1052.75,15.7,6,9,11,16.4,c,c,84.34,1.26,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CINO at 31 March,Revised,194,4181,21.6,21,10.8,51,26.3,21,10.8,340.38,1.75,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,CINO at 31 March,Revised,53,1249.5,23.6,8,15.1,16,30.2,7,13.2,103.34,1.95,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,CINO at 31 March,Revised,44,1273.75,28.9,11,25,18,40.9,6,13.6,107.68,2.45,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E06000065,CINO at 31 March,Revised,110,1940.75,17.6,13,11.8,20,18.2,11,10,168,1.53,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CINO at 31 March,Revised,49,1258.75,25.7,c,c,13,26.5,c,c,97.14,1.98,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CINO at 31 March,Revised,123,2532.75,20.6,12,9.8,23,18.7,10,8.1,202.84,1.65,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CINO at 31 March,Revised,110,2221.75,20.2,14,12.7,24,21.8,c,c,171.83,1.56,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CINO at 31 March,Revised,41,1040.25,25.4,c,c,12,29.3,c,c,81,1.98,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CINO at 31 March,Revised,91,1612.5,17.7,8,8.8,18,19.8,7,7.7,135.32,1.49,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CINO at 31 March,Revised,170,4119.5,24.2,23,13.5,49,28.8,22,12.9,348.35,2.05,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CINO at 31 March,Revised,53,c,c,6,11.3,11,20.8,7,13.2,c,c,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CINO at 31 March,Revised,103,2239,21.7,11,10.7,23,22.3,17,16.5,193.65,1.88,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CINO at 31 March,Revised,112,2009.25,17.9,9,8,25,22.3,7,6.3,167.66,1.5,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CINO at 31 March,Revised,175,3994.5,22.8,26,14.9,45,25.7,16,9.1,325.2,1.86,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CINO at 31 March,Revised,86,1620.25,18.8,6,7,16,18.6,8,9.3,116.33,1.35,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CINO at 31 March,Revised,143,3853,26.9,27,18.9,45,31.5,24,16.8,320.64,2.24,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CINO at 31 March,Revised,c,c,c,c,c,c,c,c,c,c,c,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CINO at 31 March,Revised,275,5657.75,20.6,32,11.6,59,21.5,33,12,452.64,1.65,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CINO at 31 March,Revised,117,2489.25,21.3,10,8.5,21,17.9,16,13.7,201,1.72,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CINO at 31 March,Revised,84,1540.5,18.3,c,c,13,15.5,8,9.5,125.84,1.5,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,CINO at 31 March,Revised,16,274,17.1,c,c,c,c,c,c,21.83,1.36,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CINO at 31 March,Revised,91,2272.25,25,10,11,21,23.1,10,11,178.17,1.96,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CINO at 31 March,Revised,51,774.75,15.2,c,c,11,21.6,c,c,59.66,1.17,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CINO at 31 March,Revised,30,455,15.2,c,c,8,26.7,c,c,35,1.17,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CINO at 31 March,Revised,196,4542.5,23.2,24,12.2,53,27,19,9.7,354.46,1.81,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CINO at 31 March,Revised,97,2310,23.8,13,13.4,24,24.7,9,9.3,179.32,1.85,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CINO at 31 March,Revised,20,167.75,8.4,c,c,c,c,c,c,14.51,0.73,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CINO at 31 March,Revised,58,1346.25,23.2,7,12.1,19,32.8,c,c,102.48,1.77,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CINO at 31 March,Revised,176,3797.25,21.6,21,11.9,45,25.6,19,10.8,309.53,1.76,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CINO at 31 March,Revised,66,1522.75,23.1,8,12.1,14,21.2,12,18.2,119.16,1.81,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CINO at 31 March,Revised,112,1944,17.4,9,8,19,17,11,9.8,162.35,1.45,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CINO at 31 March,Revised,54,1214.25,22.5,c,c,11,20.4,c,c,101.34,1.88,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CINO at 31 March,Revised,106,2203.25,20.8,14,13.2,23,21.7,16,15.1,189.02,1.78,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CINO at 31 March,Revised,47,935.5,19.9,c,c,14,29.8,c,c,73.65,1.57,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CINO at 31 March,Revised,229,3497,15.3,20,8.7,37,16.2,22,9.6,286.68,1.25,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CINO at 31 March,Revised,137,2167,15.8,14,10.2,25,18.2,15,10.9,178.86,1.31,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CINO at 31 March,Revised,70,1388.5,19.8,10,14.3,16,22.9,8,11.4,120.83,1.73,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CINO at 31 March,Revised,135,2571,19,18,13.3,33,24.4,18,13.3,217.2,1.61,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CINO at 31 March,Revised,46,945.25,20.5,6,13,10,21.7,7,15.2,76.68,1.67,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CINO at 31 March,Revised,42,462,11,c,c,c,c,c,c,37.83,0.9,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CINO at 31 March,Revised,98,2101.5,21.4,11,11.2,18,18.4,9,9.2,175.19,1.79,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CINO at 31 March,Revised,54,1288.5,23.9,7,13,14,25.9,6,11.1,100.99,1.87,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CINO at 31 March,Revised,37,798,21.6,c,c,8,21.6,c,c,68.5,1.85,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CINO at 31 March,Revised,82,1748.5,21.3,10,12.2,19,23.2,15,18.3,141.21,1.72,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CINO at 31 March,Revised,126,2353.75,18.7,13,10.3,24,19,9,7.1,197.87,1.57,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CINO at 31 March,Revised,100,1747.75,17.5,9,9,16,16,7,7,140.33,1.4,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CINO at 31 March,Revised,319,7247.5,22.7,32,10,91,28.5,31,9.7,594.97,1.87,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CINO at 31 March,Revised,43,988.5,23,c,c,12,27.9,c,c,76.65,1.78,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CINO at 31 March,Revised,305,5716.75,18.7,33,10.8,61,20,25,8.2,455.2,1.49,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CINO at 31 March,Revised,84,1281.88,15.3,c,c,10,11.9,c,c,95.82,1.14,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CINO at 31 March,Revised,121,2419.75,20,11,9.1,26,21.5,10,8.3,187.85,1.55,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CINO at 31 March,Revised,188,4141.25,22,28,14.9,46,24.5,26,13.8,349.2,1.86,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CINO at 31 March,Revised,58,972.5,16.8,c,c,10,17.2,7,12.1,79.05,1.36,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CINO at 31 March,Revised,54,1199.75,22.2,6,11.1,13,24.1,c,c,97.01,1.8,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CINO at 31 March,Revised,66,1781.25,27,12,18.2,21,31.8,16,24.2,152.07,2.3,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CINO at 31 March,Revised,88,1844.25,21,c,c,18,20.5,8,9.1,144.51,1.64,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CINO at 31 March,Revised,214,4479,20.9,33,15.4,57,26.6,27,12.6,377.32,1.76,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CINO at 31 March,Revised,35,744.75,21.3,6,17.1,10,28.6,c,c,58.32,1.67,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CINO at 31 March,Revised,232,5685.25,24.5,28,12.1,64,27.6,28,12.1,466.7,2.01,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CINO at 31 March,Revised,33,790.25,23.9,6,18.2,10,30.3,c,c,65.03,1.97,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CINO at 31 March,Revised,50,1681.25,33.6,15,30,22,44,10,20,146.48,2.93,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CINO at 31 March,Revised,46,734.75,16,c,c,7,15.2,c,c,58.84,1.28,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,CINO at 31 March,Revised,79,1157.5,14.7,c,c,12,15.2,c,c,90.65,1.15,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CINO at 31 March,Revised,79,1581.5,20,12,15.2,19,24.1,12,15.2,129.04,1.63,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CINO at 31 March,Revised,144,3570,24.8,18,12.5,46,31.9,10,6.9,271.83,1.89,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CINO at 31 March,Revised,102,2405.75,23.6,15,14.7,30,29.4,12,11.8,199.84,1.96,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,CINO at 31 March,Revised,109,2534.25,23.3,10,9.2,28,25.7,11,10.1,199.65,1.83,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CINO at 31 March,Revised,124,2878.75,23.2,17,13.7,38,30.6,12,9.7,239.15,1.93,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CINO at 31 March,Revised,c,c,c,c,c,c,c,c,c,c,c,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CINO at 31 March,Revised,18,c,c,c,c,c,c,c,c,c,c,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CINO at 31 March,Revised,51,920.75,18.1,6,11.8,10,19.6,c,c,70.84,1.39,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,CINO at 31 March,Revised,67,1295.75,19.3,8,11.9,13,19.4,c,c,106.01,1.58,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CINO at 31 March,Revised,76,1637.25,21.5,11,14.5,20,26.3,6,7.9,127.62,1.68,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CINO at 31 March,Revised,56,1004.75,17.9,c,c,12,21.4,c,c,82.34,1.47,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CINO at 31 March,Revised,43,1090.25,25.4,9,20.9,13,30.2,c,c,83.69,1.95,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CINO at 31 March,Revised,70,1448.25,20.7,6,8.6,16,22.9,6,8.6,118.49,1.69,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CINO at 31 March,Revised,71,1408.5,19.8,8,11.3,18,25.4,11,15.5,116.49,1.64,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CINO at 31 March,Revised,c,c,c,c,c,c,c,c,c,c,c,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CINO at 31 March,Revised,126,3565.5,28.3,26,20.6,49,38.9,32,25.4,296.55,2.35,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CINO at 31 March,Revised,54,1303,24.1,8,14.8,14,25.9,7,13,106.85,1.98,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CINO at 31 March,Revised,92,2319.75,25.2,16,17.4,31,33.7,15,16.3,186.81,2.03,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CINO at 31 March,Revised,64,1270,19.8,7,10.9,17,26.6,13,20.3,110.82,1.73,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CINO at 31 March,Revised,30,947,31.6,9,30,12,40,c,c,80.67,2.69,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CINO at 31 March,Revised,101,2687,26.6,16,15.8,33,32.7,27,26.7,228.15,2.26,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CINO at 31 March,Revised,85,1537.5,18.1,9,10.6,18,21.2,13,15.3,123.98,1.46,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CINO at 31 March,Revised,152,4348.25,28.6,30,19.7,49,32.2,55,36.2,375.15,2.47,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CINO at 31 March,Revised,109,2413.75,22.1,12,11,27,24.8,23,21.1,204.84,1.88,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CINO at 31 March,Revised,103,2844.25,27.6,18,17.5,36,35,26,25.2,234.35,2.28,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CINO at 31 March,Revised,79,2300,29.1,18,22.8,27,34.2,22,27.8,193.88,2.45,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CINO at 31 March,Revised,40,c,c,c,c,8,20,7,17.5,c,c,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CINO at 31 March,Revised,83,2206.75,26.6,14,16.9,28,33.7,20,24.1,185.36,2.23,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CINO at 31 March,Revised,45,1275,28.3,8,17.8,19,42.2,7,15.6,104,2.31,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CINO at 31 March,Revised,51,833.5,16.3,6,11.8,8,15.7,c,c,62.33,1.22,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CINO at 31 March,Revised,94,2373.25,25.2,16,17,26,27.7,27,28.7,205.67,2.19,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CINO at 31 March,Revised,97,2511,25.9,14,14.4,25,25.8,21,21.6,209.64,2.16,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CINO at 31 March,Revised,124,2563.25,20.7,12,9.7,24,19.4,22,17.7,213.69,1.72,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CINO at 31 March,Revised,159,4594.13,28.9,43,27,63,39.6,39,24.5,397.04,2.5,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CINO at 31 March,Revised,64,754.25,11.8,c,c,7,10.9,8,12.5,62.85,0.98,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CINO at 31 March,Revised,68,1191,17.5,7,10.3,10,14.7,7,10.3,93.66,1.38,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CINO at 31 March,Revised,57,1363.75,23.9,10,17.5,14,24.6,14,24.6,120.51,2.11,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CINO at 31 March,Revised,70,1437.25,20.5,8,11.4,20,28.6,9,12.9,116.65,1.67,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CINO at 31 March,Revised,69,1897,27.5,14,20.3,26,37.7,10,14.5,159.13,2.31,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CINO at 31 March,Revised,49,713.5,14.6,c,c,c,c,8,16.3,61.33,1.25,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CINO at 31 March,Revised,42,1394,33.2,11,26.2,16,38.1,9,21.4,117.68,2.8,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CINO at 31 March,Revised,38,1046.75,27.5,7,18.4,12,31.6,9,23.7,89.67,2.36,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CINO at 31 March,Revised,67,1642.5,24.5,13,19.4,21,31.3,11,16.4,137.19,2.05,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CINO at 31 March,Revised,24,578,24.1,c,c,8,33.3,c,c,47.51,1.98,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CINO at 31 March,Revised,82,1993.75,24.3,15,18.3,29,35.4,11,13.4,167.99,2.05,x,x,x,x,x
