time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,version,t_read_eligible_pupils,t_read_met_expected_standard,pt_read_met_expected_standard,t_writta_eligible_pupils,t_writta_met_expected_standard,pt_writta_met_expected_standard,t_mat_eligible_pupils,t_mat_met_expected_standard,pt_mat_met_expected_standard,t_rwm_eligible_pupils,t_rwm_met_expected_standard,pt_rwm_met_expected_standard,t_gps_eligible_pupils,t_gps_met_expected_standard,pt_gps_met_expected_standard,t_scita_eligible_pupils,t_scita_met_expected_standard,pt_scita_met_expected_standard,t_read_progress_eligible_pupils,t_read_progress_score,avg_read_progress_score,avg_read_progress_score_lower_CI,avg_read_progress_score_upper_CI,t_writta_progress_eligible_pupils,t_writta_progress_score,avg_writta_progress_score,avg_writta_progress_score_lower_CI,avg_writta_progress_score_upper_CI,t_mat_progress_eligible_pupils,t_mat_progress_score,avg_mat_progress_score,avg_mat_progress_score_lower_CI,avg_mat_progress_score_upper_CI
201718,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CLA 12 months at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CLA 12 months at 31 March,Final,15,6,40,15,8,53,15,c,c,15,c,c,15,6,40,15,c,c,12,-30.19,-2.52,-5.91,0.87,13,-20.61,-1.59,-4.7,1.53,12,-31.58,-2.63,-5.71,0.44
201718,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CLA 12 months at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CLA 12 months at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CLA 12 months at 31 March,Final,8,c,c,8,c,c,8,c,c,8,c,c,8,c,c,8,c,c,8,-10.53,-1.32,-5.47,2.84,8,-15.79,-1.97,-5.95,2,8,-34.08,-4.26,-8.02,-0.5
201718,Academic year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,CLA 12 months at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CLA 12 months at 31 March,Final,30,16,53,29,16,55,30,12,40,29,9,31,30,15,50,29,16,55,24,23.43,0.98,-1.42,3.37,25,18.2,0.73,-1.52,2.98,24,0.93,0.04,-2.13,2.21
201718,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CLA 12 months at 31 March,Final,14,11,79,14,12,86,14,9,64,14,9,64,14,11,79,14,12,86,14,4.53,0.32,-2.81,3.46,14,4.28,0.31,-2.7,3.31,14,-48.24,-3.45,-6.29,-0.6
201718,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CLA 12 months at 31 March,Final,27,11,41,27,9,33,27,10,37,27,c,c,27,10,37,27,14,52,26,-39.97,-1.54,-3.84,0.77,26,-50.96,-1.96,-4.17,0.25,25,-61.59,-2.46,-4.59,-0.33
201718,Academic year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,CLA 12 months at 31 March,Final,19,8,42,19,9,47,19,11,58,19,c,c,19,7,37,19,10,53,17,-6.67,-0.39,-3.24,2.46,17,-16.02,-0.94,-3.67,1.79,17,6.07,0.36,-2.23,2.94
201718,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CLA 12 months at 31 March,Final,31,15,48,31,11,35,31,14,45,31,7,23,31,14,45,31,14,45,29,23.03,0.79,-1.39,2.97,29,-13.53,-0.47,-2.56,1.62,29,19.55,0.67,-1.3,2.65
201718,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CLA 12 months at 31 March,Final,0,z,z,0,z,z,0,z,z,0,z,z,0,z,z,0,z,z,0,z,z,z,z,0,z,z,z,z,0,z,z,z,z
201718,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CLA 12 months at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CLA 12 months at 31 March,Final,15,6,40,15,8,53,15,c,c,15,c,c,15,8,53,15,7,47,14,-12.78,-0.91,-4.05,2.23,14,-6.06,-0.43,-3.44,2.57,14,-21.68,-1.55,-4.39,1.3
201718,Academic year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,CLA 12 months at 31 March,Final,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,7,-63.53,-9.08,-13.51,-4.64,7,-49.71,-7.1,-11.35,-2.85,7,-52.54,-7.51,-11.53,-3.48
201718,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,CLA 12 months at 31 March,Final,16,7,44,16,7,44,16,c,c,16,c,c,16,7,44,16,7,44,14,-9.4,-0.67,-3.81,2.47,15,-5.82,-0.39,-3.29,2.52,14,-42.76,-3.05,-5.9,-0.21
201718,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CLA 12 months at 31 March,Final,12,6,50,12,7,58,12,7,58,12,c,c,12,7,58,12,7,58,11,-10.82,-0.98,-4.52,2.56,11,-17.15,-1.56,-4.95,1.83,11,-12.93,-1.18,-4.39,2.03
201718,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CLA 12 months at 31 March,Final,12,c,c,12,c,c,12,7,58,12,c,c,12,c,c,12,6,50,12,9.81,0.82,-2.57,4.21,12,-51.19,-4.27,-7.51,-1.02,12,-17.75,-1.48,-4.55,1.59
201718,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CLA 12 months at 31 March,Final,16,6,38,16,c,c,16,c,c,16,c,c,16,6,38,16,c,c,16,-37.04,-2.32,-5.25,0.62,16,-45.78,-2.86,-5.67,-0.05,16,-47.23,-2.95,-5.61,-0.29
201718,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CLA 12 months at 31 March,Final,19,10,53,19,9,47,19,10,53,19,8,42,19,10,53,19,12,63,19,24.32,1.28,-1.41,3.97,19,0.49,0.03,-2.55,2.61,18,-1.41,-0.08,-2.59,2.43
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CLA 12 months at 31 March,Final,6,c,c,6,c,c,6,c,c,6,c,c,6,c,c,6,c,c,6,-21.27,-3.55,-8.34,1.25,6,-5.64,-0.94,-5.53,3.65,6,-5.2,-0.87,-5.21,3.48
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CLA 12 months at 31 March,Final,0,z,z,0,z,z,0,z,z,0,z,z,0,z,z,0,z,z,0,z,z,z,z,0,z,z,z,z,0,z,z,z,z
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CLA 12 months at 31 March,Final,13,c,c,13,6,46,13,6,46,13,c,c,13,6,46,13,6,46,10,-14.33,-1.43,-5.15,2.28,12,-17.25,-1.44,-4.68,1.81,10,7.46,0.75,-2.62,4.11
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CLA 12 months at 31 March,Final,6,c,c,6,c,c,6,c,c,6,c,c,6,c,c,6,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CLA 12 months at 31 March,Final,20,12,60,20,10,50,20,11,55,20,9,45,20,11,55,20,9,45,18,1.79,0.1,-2.67,2.87,19,-25.86,-1.36,-3.94,1.22,18,-37.74,-2.1,-4.61,0.41
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CLA 12 months at 31 March,Final,12,8,67,12,7,58,12,6,50,12,6,50,12,7,58,12,9,75,11,15.5,1.41,-2.13,4.95,11,-3.01,-0.27,-3.66,3.12,11,-8.67,-0.79,-4,2.42
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CLA 12 months at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CLA 12 months at 31 March,Final,11,6,55,11,c,c,11,8,73,11,c,c,11,7,64,11,c,c,10,4.04,0.4,-3.31,4.12,10,-11.33,-1.13,-4.69,2.42,10,29.84,2.98,-0.38,6.35
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CLA 12 months at 31 March,Final,23,8,35,23,10,43,23,8,35,23,6,26,23,11,48,23,10,43,20,-40.51,-2.03,-4.65,0.6,22,-49.55,-2.25,-4.65,0.15,20,-90.62,-4.53,-6.91,-2.15
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CLA 12 months at 31 March,Final,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,6,22.1,3.68,-1.11,8.48,6,11.62,1.94,-2.66,6.53,6,10.05,1.68,-2.67,6.02
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CLA 12 months at 31 March,Final,22,15,68,22,13,59,22,14,64,22,11,50,22,13,59,22,15,68,20,82.91,4.15,1.52,6.77,20,15.01,0.75,-1.76,3.27,20,18.61,0.93,-1.45,3.31
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CLA 12 months at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CLA 12 months at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CLA 12 months at 31 March,Final,6,c,c,6,c,c,6,c,c,6,c,c,6,c,c,6,c,c,6,-3.3,-0.55,-5.34,4.24,6,-7.1,-1.18,-5.78,3.41,6,6.9,1.15,-3.2,5.5
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CLA 12 months at 31 March,Final,23,14,61,23,16,70,23,13,57,23,10,43,23,14,61,23,17,74,21,45.33,2.16,-0.4,4.72,22,55.21,2.51,0.11,4.91,21,29.93,1.43,-0.9,3.75
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CLA 12 months at 31 March,Final,8,c,c,8,c,c,8,c,c,8,c,c,8,c,c,8,c,c,c,c,c,c,c,6,-4.5,-0.75,-5.34,3.84,6,0.42,0.07,-4.28,4.42
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CLA 12 months at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CLA 12 months at 31 March,Final,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,7,18.11,2.59,-1.85,7.03,7,-14.13,-2.02,-6.27,2.23,7,7.9,1.13,-2.9,5.15
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CLA 12 months at 31 March,Final,12,6,50,12,6,50,12,7,58,12,c,c,12,6,50,12,7,58,12,30.31,2.53,-0.86,5.92,12,12.94,1.08,-2.17,4.33,12,18.53,1.54,-1.53,4.62
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CLA 12 months at 31 March,Final,19,12,63,19,12,63,19,13,68,19,11,58,19,12,63,19,14,74,17,26.13,1.54,-1.31,4.39,17,-22.84,-1.34,-4.07,1.38,17,-8.1,-0.48,-3.06,2.11
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CLA 12 months at 31 March,Final,13,c,c,13,c,c,13,c,c,13,c,c,13,7,54,13,6,46,12,-16.88,-1.41,-4.8,1.98,12,-23.22,-1.94,-5.18,1.31,12,-27.63,-2.3,-5.38,0.77
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CLA 12 months at 31 March,Final,11,7,64,11,c,c,11,c,c,11,c,c,11,6,55,11,6,55,9,0.1,0.01,-3.9,3.93,9,-28.14,-3.13,-6.88,0.62,9,-16.12,-1.79,-5.34,1.76
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CLA 12 months at 31 March,Final,25,17,68,25,15,60,25,16,64,25,14,56,25,13,52,25,17,68,24,-7.34,-0.31,-2.7,2.09,24,-16.22,-0.68,-2.97,1.62,24,-35.47,-1.48,-3.65,0.7
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CLA 12 months at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CLA 12 months at 31 March,Final,13,7,54,13,c,c,13,7,54,13,c,c,13,6,46,13,7,54,12,46,3.83,0.44,7.22,12,-14.28,-1.19,-4.44,2.06,12,15.66,1.31,-1.77,4.38
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CLA 12 months at 31 March,Final,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,7,15.85,2.26,-2.17,6.7,7,-3.99,-0.57,-4.82,3.68,7,-6.3,-0.9,-4.92,3.12
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CLA 12 months at 31 March,Final,10,c,c,10,c,c,10,c,c,10,c,c,10,c,c,10,c,c,9,40.31,4.48,0.56,8.39,9,-17.56,-1.95,-5.7,1.8,9,15.35,1.71,-1.84,5.25
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CLA 12 months at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CLA 12 months at 31 March,Final,8,c,c,8,c,c,8,c,c,8,c,c,8,c,c,7,c,c,7,-16.17,-2.31,-6.75,2.13,7,-26.25,-3.75,-8,0.5,7,-23.93,-3.42,-7.44,0.61
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CLA 12 months at 31 March,Final,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,6,3.68,0.61,-4.18,5.41,6,5.05,0.84,-3.75,5.43,6,-13.13,-2.19,-6.53,2.16
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CLA 12 months at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CLA 12 months at 31 March,Final,10,c,c,10,c,c,10,c,c,10,c,c,10,c,c,10,c,c,10,41.73,4.17,0.46,7.89,10,-0.72,-0.07,-3.63,3.48,10,30.84,3.08,-0.28,6.45
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CLA 12 months at 31 March,Final,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,7,21.26,3.04,-1.4,7.48,7,-3.05,-0.44,-4.69,3.82,7,-14.11,-2.02,-6.04,2.01
201718,Academic year,National,E92000001,England,,,,,,CPPO at 31 March,Final,2530,1260,50,2530,1240,49,2530,1210,48,2520,870,35,2530,1270,50,2520,1360,54,2330,-3952.29,-1.7,-1.94,-1.45,2390,-5145.81,-2.16,-2.39,-1.93,2330,-3966.48,-1.71,-1.93,-1.49
201718,Academic year,Regional,E92000001,England,E12000001,North East,,,,CPPO at 31 March,Final,170,90,54,170,90,52,170,80,50,170,60,39,170,90,54,170,90,52,160,-89.3,-0.57,-1.5,0.37,160,-151.5,-0.95,-1.84,-0.06,160,-177.34,-1.12,-1.97,-0.28
201718,Academic year,Regional,E92000001,England,E12000002,North West,,,,CPPO at 31 March,Final,370,200,54,370,180,48,370,200,53,370,130,35,370,190,52,370,200,53,340,-270.74,-0.79,-1.42,-0.15,350,-719.81,-2.04,-2.64,-1.44,350,-257.63,-0.74,-1.32,-0.17
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CPPO at 31 March,Final,270,120,46,270,120,45,270,110,42,270,90,32,270,130,47,270,140,53,240,-500.69,-2.05,-2.8,-1.3,250,-614.52,-2.5,-3.22,-1.78,240,-388.86,-1.6,-2.28,-0.92
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CPPO at 31 March,Final,240,100,42,240,100,43,240,100,42,240,80,33,240,110,43,240,120,49,220,-655.63,-3.01,-3.8,-2.21,230,-764.47,-3.35,-4.1,-2.61,220,-530.3,-2.42,-3.14,-1.7
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CPPO at 31 March,Final,300,140,47,300,160,53,300,150,49,300,100,33,300,160,54,300,170,56,270,-676.88,-2.47,-3.18,-1.76,280,-478.81,-1.71,-2.38,-1.04,270,-574.33,-2.1,-2.75,-1.46
201718,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CPPO at 31 March,Final,170,90,55,170,90,54,170,90,51,170,60,38,170,90,53,170,100,58,160,-275.59,-1.72,-2.65,-0.79,160,-195.22,-1.21,-2.09,-0.32,160,-368.52,-2.32,-3.16,-1.47
201718,Academic year,Regional,E92000001,England,E12000007,London,,,,CPPO at 31 March,Final,340,210,61,340,190,57,340,190,56,340,140,43,340,210,62,340,210,63,310,-67.66,-0.22,-0.88,0.45,320,-329.7,-1.04,-1.68,-0.41,300,-196.92,-0.65,-1.26,-0.04
201718,Academic year,Regional,E92000001,England,E12000008,South East,,,,CPPO at 31 March,Final,450,210,47,450,210,47,450,200,45,450,140,32,450,200,44,450,230,52,420,-922.12,-2.2,-2.77,-1.63,430,-1307.42,-3.06,-3.61,-2.52,420,-1051.6,-2.51,-3.03,-1.99
201718,Academic year,Regional,E92000001,England,E12000009,South West,,,,CPPO at 31 March,Final,220,100,45,220,100,45,220,90,42,220,70,31,220,100,43,220,110,49,200,-493.68,-2.43,-3.26,-1.61,210,-584.36,-2.74,-3.51,-1.97,210,-420.98,-2.05,-2.8,-1.31
201718,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CPPO at 31 March,Final,130,80,63,130,80,63,130,80,56,130,60,46,130,80,59,130,90,68,130,73.95,0.59,-0.46,1.64,130,-20.04,-0.16,-1.15,0.84,120,-31.9,-0.27,-1.24,0.71
201718,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CPPO at 31 March,Final,200,120,60,200,110,53,200,110,56,200,80,41,200,130,64,200,120,60,190,-141.61,-0.76,-1.62,0.1,190,-309.66,-1.65,-2.47,-0.83,180,-165.02,-0.9,-1.69,-0.11
201718,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CPPO at 31 March,Final,32,15,47,32,14,44,32,11,34,32,10,31,32,14,44,32,15,47,30,-44.01,-1.47,-3.61,0.68,32,-59.31,-1.85,-3.84,0.13,30,-100.31,-3.34,-5.29,-1.4
201718,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CPPO at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CPPO at 31 March,Final,8,c,c,8,c,c,8,c,c,8,c,c,8,c,c,8,c,c,8,-33.2,-4.15,-8.3,k,7,-18.77,-2.68,-6.93,1.57,8,-36.69,-4.59,-8.35,-0.82
201718,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CPPO at 31 March,Final,12,c,c,12,c,c,12,c,c,12,c,c,12,c,c,12,c,c,11,-64.34,-5.85,-9.39,-2.31,11,-52.88,-4.81,-8.2,-1.42,11,-51.29,-4.66,-7.87,-1.45
201718,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CPPO at 31 March,Final,14,7,50,14,6,43,14,6,43,14,c,c,14,7,50,14,8,57,13,-10.72,-0.82,-4.08,2.43,13,-22.76,-1.75,-4.87,1.37,13,-42.83,-3.29,-6.25,-0.34
201718,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CPPO at 31 March,Final,22,14,64,22,13,59,22,12,55,22,11,50,22,12,55,22,12,55,22,-13.85,-0.63,-3.13,1.87,22,-28.59,-1.3,-3.7,1.1,22,-7.78,-0.35,-2.62,1.92
201718,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CPPO at 31 March,Final,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,6,24.78,4.13,-0.66,8.92,6,26.67,4.45,-0.15,9.04,6,13.32,2.22,-2.13,6.57
201718,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CPPO at 31 March,Final,13,10,77,13,11,85,13,9,69,13,8,62,13,9,69,13,10,77,13,19.75,1.52,-1.74,4.78,13,31.96,2.46,-0.66,5.58,13,3.68,0.28,-2.67,3.24
201718,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CPPO at 31 March,Final,8,c,c,8,c,c,8,c,c,8,c,c,8,c,c,8,c,c,8,31.37,3.92,-0.23,8.07,8,34.59,4.32,0.35,8.3,8,38.82,4.85,1.09,8.62
201718,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CPPO at 31 March,Final,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,6,-3.13,-0.52,-5.32,4.27,6,-5.13,-0.86,-5.45,3.74,6,18.93,3.16,-1.19,7.5
201718,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CPPO at 31 March,Final,11,c,c,11,c,c,11,6,55,11,c,c,11,6,55,11,c,c,10,-26.49,-2.65,-6.36,1.06,11,-46,-4.18,-7.57,-0.79,10,-13.47,-1.35,-4.71,2.02
201718,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CPPO at 31 March,Final,31,17,55,31,15,48,31,16,52,31,9,29,31,17,55,31,17,55,30,26.63,0.89,-1.26,3.03,30,-9.86,-0.33,-2.38,1.72,30,5.13,0.17,-1.77,2.11
201718,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CPPO at 31 March,Final,13,7,54,13,8,62,13,7,54,13,7,54,13,8,62,13,9,69,13,-25.86,-1.99,-5.25,1.27,13,-0.67,-0.05,-3.17,3.07,13,-27.75,-2.13,-5.09,0.82
201718,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CPPO at 31 March,Final,15,10,67,15,10,67,15,12,80,15,8,53,15,10,67,15,9,60,15,-31.56,-2.1,-5.14,0.93,15,-27.52,-1.83,-4.74,1.07,15,23.16,1.54,-1.21,4.29
201718,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CPPO at 31 March,Final,8,c,c,9,c,c,9,c,c,8,c,c,9,c,c,9,c,c,7,16.91,2.42,-2.02,6.85,9,3.42,0.38,-3.37,4.13,8,8.8,1.1,-2.66,4.86
201718,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CPPO at 31 March,Final,11,c,c,11,c,c,11,c,c,11,c,c,11,c,c,11,c,c,10,-24.44,-2.44,-6.16,1.27,10,-70.85,-7.09,-10.64,-3.53,10,-50.47,-5.05,-8.41,-1.68
201718,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CPPO at 31 March,Final,10,c,c,10,c,c,10,c,c,10,c,c,10,c,c,10,c,c,10,6.61,0.66,-3.05,4.37,10,-17.98,-1.8,-5.35,1.76,10,-23.74,-2.37,-5.74,0.99
201718,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CPPO at 31 March,Final,9,c,c,9,c,c,9,c,c,9,c,c,9,c,c,9,c,c,9,-10.18,-1.13,-5.05,2.78,9,-6.23,-0.69,-4.44,3.06,9,12.13,1.35,-2.2,4.9
201718,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CPPO at 31 March,Final,26,11,42,26,13,50,26,13,50,26,7,27,26,14,54,26,13,50,26,-52.21,-2.01,-4.31,0.29,25,-29.04,-1.16,-3.41,1.09,26,-64.38,-2.48,-4.56,-0.39
201718,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CPPO at 31 March,Final,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,7,c,c,7,25.02,3.57,-0.86,8.01,7,-15.18,-2.17,-6.42,2.08,7,2.1,0.3,-3.72,4.32
201718,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CPPO at 31 March,Final,6,c,c,6,c,c,6,c,c,6,c,c,6,c,c,6,c,c,6,-22.93,-3.82,-8.62,0.97,6,-0.9,-0.15,-4.74,4.44,6,2.76,0.46,-3.89,4.81
201718,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CPPO at 31 March,Final,53,28,53,53,24,45,53,29,55,53,18,34,53,29,55,53,28,53,48,-18.51,-0.39,-2.08,1.31,50,-91.58,-1.83,-3.42,-0.24,48,-10.1,-0.21,-1.75,1.33
201718,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CPPO at 31 March,Final,13,7,54,13,6,46,13,c,c,13,c,c,13,c,c,13,6,46,12,13.56,1.13,-2.26,4.52,13,-12.3,-0.95,-4.07,2.17,12,-4.26,-0.36,-3.43,2.72
201718,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CPPO at 31 March,Final,59,32,54,59,24,41,59,29,49,59,21,36,59,27,46,59,27,46,51,-55.52,-1.09,-2.73,0.56,54,-218.64,-4.05,-5.58,-2.52,52,-75.93,-1.46,-2.94,0.02
201718,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CPPO at 31 March,Final,16,9,56,16,9,56,16,7,44,16,c,c,16,11,69,16,c,c,15,-43.67,-2.91,-5.94,0.12,15,-28.2,-1.88,-4.78,1.02,15,-52,-3.47,-6.22,-0.72
201718,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CPPO at 31 March,Final,13,6,46,13,c,c,13,c,c,13,c,c,13,c,c,13,c,c,13,-5.37,-0.41,-3.67,2.84,13,-37.71,-2.9,-6.02,0.22,13,-10.02,-0.77,-3.72,2.18
