time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,year_breakdown,social_care_group,school_type,t_pupils,t_sess_possible,t_sess_overall,pt_overall,t_sess_authorised,pt_sess_authorised,t_sess_unauthorised,pt_sess_unauthorised,t_pupils_pa_10_exact,pt_pupils_pa_10_exact,t_pupils_pa_50_exact,pt_pupils_pa_50_exact
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Six half terms,CLA 12 months at 31 March,Total,925,321003,24924,7.8,17968,5.6,6956,2.2,170,18.4,38,4.1
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Six half terms,CLA 12 months at 31 March,State-funded secondary,442,148802,13454,9,8641,5.8,4813,3.2,110,24.9,21,4.8
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Six half terms,CLA 12 months at 31 March,State-funded primary,340,122707,4898,4,4352,3.5,546,0.4,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Six half terms,CLA 12 months at 31 March,State-funded AP school,7,1957,1185,60.6,769,39.3,416,21.3,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Six half terms,CLA 12 months at 31 March,Special,136,47537,5387,11.3,4206,8.8,1181,2.5,35,25.7,11,8.1
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Six half terms,CLA 12 months at 31 March,Total,298,106469,7159,6.7,5141,4.8,2018,1.9,48,16.1,8,2.7
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Six half terms,CLA 12 months at 31 March,State-funded secondary,140,49084,4201,8.6,2663,5.4,1538,3.1,25,17.9,6,4.3
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Six half terms,CLA 12 months at 31 March,State-funded primary,115,42447,1550,3.7,1331,3.1,219,0.5,10,8.7,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Six half terms,CLA 12 months at 31 March,Total,294,103667,5702,5.5,4315,4.2,1387,1.3,34,11.6,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Six half terms,CLA 12 months at 31 March,State-funded secondary,149,51482,3216,6.2,2142,4.2,1074,2.1,22,14.8,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Six half terms,CLA 12 months at 31 March,State-funded primary,123,44370,1975,4.5,1764,4,211,0.5,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Six half terms,CLA 12 months at 31 March,State-funded AP school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Six half terms,CLA 12 months at 31 March,Special,22,7815,511,6.5,409,5.2,102,1.3,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Six half terms,CLA 12 months at 31 March,Total,155,54572,5212,9.6,3984,7.3,1228,2.3,34,21.9,8,5.2
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Six half terms,CLA 12 months at 31 March,State-funded secondary,84,28792,2938,10.2,2002,7,936,3.3,20,23.8,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Six half terms,CLA 12 months at 31 March,State-funded primary,48,17582,1046,5.9,986,5.6,60,0.3,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Six half terms,CLA 12 months at 31 March,Total,454,160914,9053,5.6,6570,4.1,2483,1.5,67,14.8,10,2.2
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Six half terms,CLA 12 months at 31 March,State-funded secondary,212,72009,5210,7.2,3123,4.3,2087,2.9,39,18.4,9,4.2
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Six half terms,CLA 12 months at 31 March,State-funded primary,215,79380,2903,3.7,2637,3.3,266,0.3,15,7,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Six half terms,CLA 12 months at 31 March,Total,240,84982,6769,8,5324,6.3,1445,1.7,52,21.7,6,2.5
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Six half terms,CLA 12 months at 31 March,State-funded secondary,100,35075,3247,9.3,2501,7.1,746,2.1,29,29,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Six half terms,CLA 12 months at 31 March,State-funded primary,121,43233,2093,4.8,1964,4.5,129,0.3,13,10.7,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Six half terms,CLA 12 months at 31 March,Total,248,88403,5825,6.6,4588,5.2,1237,1.4,46,18.5,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Six half terms,CLA 12 months at 31 March,State-funded secondary,104,35946,2815,7.8,2231,6.2,584,1.6,27,26,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Six half terms,CLA 12 months at 31 March,State-funded primary,112,40956,1892,4.6,1691,4.1,201,0.5,11,9.8,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Six half terms,CLA 12 months at 31 March,State-funded AP school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Six half terms,CLA 12 months at 31 March,Special,32,11501,1118,9.7,666,5.8,452,3.9,8,25,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Six half terms,CLA 12 months at 31 March,Total,583,206157,13753,6.7,9923,4.8,3830,1.9,98,16.8,16,2.7
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Six half terms,CLA 12 months at 31 March,State-funded secondary,284,98768,8037,8.1,5186,5.3,2851,2.9,61,21.5,11,3.9
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Six half terms,CLA 12 months at 31 March,State-funded primary,225,82226,3284,4,2848,3.5,436,0.5,19,8.4,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Six half terms,CLA 12 months at 31 March,Total,480,172135,11063,6.4,8118,4.7,2945,1.7,73,15.2,7,1.5
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Six half terms,CLA 12 months at 31 March,State-funded secondary,209,73364,5818,7.9,3678,5,2140,2.9,44,21.1,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Six half terms,CLA 12 months at 31 March,State-funded primary,225,82507,3956,4.8,3329,4,627,0.8,16,7.1,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Six half terms,CLA 12 months at 31 March,State-funded AP school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Six half terms,CLA 12 months at 31 March,Special,46,16264,1289,7.9,1111,6.8,178,1.1,13,28.3,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Six half terms,CLA 12 months at 31 March,Total,197,69454,4596,6.6,3611,5.2,985,1.4,34,17.3,6,3
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Six half terms,CLA 12 months at 31 March,State-funded secondary,91,31426,2686,8.5,1860,5.9,826,2.6,21,23.1,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Six half terms,CLA 12 months at 31 March,State-funded primary,83,29996,1253,4.2,1123,3.7,130,0.4,8,9.6,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Six half terms,CLA 12 months at 31 March,Total,302,106358,7540,7.1,4985,4.7,2555,2.4,50,16.6,12,4
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Six half terms,CLA 12 months at 31 March,State-funded secondary,138,46836,3945,8.4,2278,4.9,1667,3.6,31,22.5,7,5.1
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Six half terms,CLA 12 months at 31 March,State-funded primary,115,42477,1393,3.3,1306,3.1,87,0.2,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Six half terms,CLA 12 months at 31 March,Total,318,111815,11019,9.9,7198,6.4,3821,3.4,75,23.6,16,5
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Six half terms,CLA 12 months at 31 March,State-funded secondary,159,54473,7873,14.5,4315,7.9,3558,6.5,54,34,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Six half terms,CLA 12 months at 31 March,State-funded primary,114,41342,1918,4.6,1782,4.3,136,0.3,10,8.8,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Six half terms,CLA 12 months at 31 March,State-funded AP school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Six half terms,CLA 12 months at 31 March,Special,45,16000,1228,7.7,1101,6.9,127,0.8,11,24.4,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Six half terms,CLA 12 months at 31 March,Total,251,87994,6247,7.1,4955,5.6,1292,1.5,48,19.1,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Six half terms,CLA 12 months at 31 March,State-funded secondary,135,45870,3306,7.2,2380,5.2,926,2,32,23.7,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Six half terms,CLA 12 months at 31 March,State-funded primary,77,28246,1311,4.6,1190,4.2,121,0.4,7,9.1,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Six half terms,CLA 12 months at 31 March,Total,452,157457,13807,8.8,10565,6.7,3242,2.1,98,21.7,19,4.2
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Six half terms,CLA 12 months at 31 March,State-funded secondary,211,72556,7369,10.2,4978,6.9,2391,3.3,53,25.1,12,5.7
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Six half terms,CLA 12 months at 31 March,State-funded primary,173,62062,2648,4.3,2419,3.9,229,0.4,14,8.1,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Six half terms,CLA 12 months at 31 March,State-funded AP school,12,3313,980,29.6,622,18.8,358,10.8,7,58.3,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Six half terms,CLA 12 months at 31 March,Special,56,19526,2810,14.4,2546,13,264,1.4,24,42.9,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Six half terms,CLA 12 months at 31 March,Total,118,39335,3844,9.8,2823,7.2,1021,2.6,35,29.7,6,5.1
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Six half terms,CLA 12 months at 31 March,State-funded secondary,70,22572,3004,13.3,1988,8.8,1016,4.5,30,42.9,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Six half terms,CLA 12 months at 31 March,State-funded primary,29,9988,405,4.1,c,c,c,c,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Six half terms,CLA 12 months at 31 March,Total,279,96805,7591,7.8,6259,6.5,1332,1.4,50,17.9,12,4.3
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Six half terms,CLA 12 months at 31 March,State-funded secondary,153,53188,4535,8.5,3431,6.5,1104,2.1,31,20.3,7,4.6
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Six half terms,CLA 12 months at 31 March,State-funded primary,84,29141,1177,4,1126,3.9,51,0.2,9,10.7,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Six half terms,CLA 12 months at 31 March,Total,156,56451,4319,7.7,3275,5.8,1044,1.8,29,18.6,6,3.8
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Six half terms,CLA 12 months at 31 March,State-funded secondary,85,30232,3013,10,2039,6.7,974,3.2,24,28.2,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Six half terms,CLA 12 months at 31 March,State-funded primary,55,20629,708,3.4,698,3.4,10,~,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Six half terms,CLA 12 months at 31 March,State-funded AP school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Six half terms,CLA 12 months at 31 March,Special,16,5590,598,10.7,538,9.6,60,1.1,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Six half terms,CLA 12 months at 31 March,Total,453,156014,13954,8.9,10560,6.8,3394,2.2,98,21.6,26,5.7
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Six half terms,CLA 12 months at 31 March,State-funded secondary,246,83491,9303,11.1,6312,7.6,2991,3.6,63,25.6,20,8.1
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Six half terms,CLA 12 months at 31 March,State-funded primary,151,53763,2547,4.7,2435,4.5,112,0.2,19,12.6,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Six half terms,CLA 12 months at 31 March,State-funded AP school,7,2030,963,47.4,710,35,253,12.5,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Six half terms,CLA 12 months at 31 March,Special,49,16730,1141,6.8,1103,6.6,38,0.2,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Six half terms,CLA 12 months at 31 March,Total,434,149551,13248,8.9,10553,7.1,2695,1.8,94,21.7,26,6
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Six half terms,CLA 12 months at 31 March,State-funded secondary,222,73816,7820,10.6,5682,7.7,2138,2.9,63,28.4,17,7.7
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Six half terms,CLA 12 months at 31 March,State-funded primary,139,50572,2319,4.6,2193,4.3,126,0.2,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Six half terms,CLA 12 months at 31 March,State-funded AP school,6,1825,700,38.4,473,25.9,227,12.4,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Six half terms,CLA 12 months at 31 March,Special,67,23338,2409,10.3,2205,9.4,204,0.9,17,25.4,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Six half terms,CLA 12 months at 31 March,Total,166,58585,4147,7.1,3443,5.9,704,1.2,29,17.5,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Six half terms,CLA 12 months at 31 March,State-funded secondary,104,36592,3177,8.7,2611,7.1,566,1.5,22,21.2,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Six half terms,CLA 12 months at 31 March,State-funded primary,48,17201,707,4.1,644,3.7,63,0.4,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Six half terms,CLA 12 months at 31 March,State-funded AP school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Six half terms,CLA 12 months at 31 March,Special,14,4792,263,5.5,188,3.9,75,1.6,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Six half terms,CLA 12 months at 31 March,Total,472,166517,14466,8.7,11019,6.6,3447,2.1,101,21.4,20,4.2
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Six half terms,CLA 12 months at 31 March,State-funded secondary,221,76113,7256,9.5,4798,6.3,2458,3.2,52,23.5,12,5.4
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Six half terms,CLA 12 months at 31 March,State-funded primary,172,63374,3236,5.1,3108,4.9,128,0.2,20,11.6,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Six half terms,CLA 12 months at 31 March,State-funded AP school,18,5679,1510,26.6,1124,19.8,386,6.8,8,44.4,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Six half terms,CLA 12 months at 31 March,Special,61,21351,2464,11.5,1989,9.3,475,2.2,21,34.4,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Six half terms,CLA 12 months at 31 March,Total,153,54394,3935,7.2,3187,5.9,748,1.4,22,14.4,7,4.6
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Six half terms,CLA 12 months at 31 March,State-funded secondary,76,26343,2258,8.6,1632,6.2,626,2.4,14,18.4,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Six half terms,CLA 12 months at 31 March,State-funded primary,49,18082,851,4.7,758,4.2,93,0.5,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Six half terms,CLA 12 months at 31 March,State-funded AP school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Six half terms,CLA 12 months at 31 March,Special,28,9969,826,8.3,797,8,29,0.3,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Six half terms,CLA 12 months at 31 March,Total,129,45113,3583,7.9,2509,5.6,1074,2.4,26,20.2,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Six half terms,CLA 12 months at 31 March,State-funded secondary,77,26261,2770,10.5,1750,6.7,1020,3.9,22,28.6,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Six half terms,CLA 12 months at 31 March,State-funded primary,43,15872,718,4.5,666,4.2,52,0.3,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Six half terms,CLA 12 months at 31 March,Total,423,145613,13623,9.4,10407,7.1,3216,2.2,97,22.9,23,5.4
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Six half terms,CLA 12 months at 31 March,State-funded secondary,204,68969,7987,11.6,5481,7.9,2506,3.6,55,27,14,6.9
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Six half terms,CLA 12 months at 31 March,State-funded primary,166,59692,3233,5.4,2911,4.9,322,0.5,21,12.7,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Six half terms,CLA 12 months at 31 March,State-funded AP school,9,2757,901,32.7,618,22.4,283,10.3,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Six half terms,CLA 12 months at 31 March,Special,44,14195,1502,10.6,1397,9.8,105,0.7,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Six half terms,CLA 12 months at 31 March,Total,128,43107,2918,6.8,1847,4.3,1071,2.5,23,18,6,4.7
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Six half terms,CLA 12 months at 31 March,State-funded secondary,67,22313,1802,8.1,1016,4.6,786,3.5,14,20.9,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Six half terms,CLA 12 months at 31 March,State-funded primary,47,16876,513,3,456,2.7,57,0.3,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Six half terms,CLA 12 months at 31 March,Total,60,20719,1114,5.4,940,4.5,174,0.8,9,15,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Six half terms,CLA 12 months at 31 March,State-funded secondary,38,13238,646,4.9,506,3.8,140,1.1,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Six half terms,CLA 12 months at 31 March,State-funded primary,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Six half terms,CLA 12 months at 31 March,State-funded AP school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Six half terms,CLA 12 months at 31 March,Total,149,51764,5692,11,4269,8.2,1423,2.7,46,30.9,11,7.4
202122,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Six half terms,CLA 12 months at 31 March,State-funded secondary,75,25844,2992,11.6,1965,7.6,1027,4,24,32,6,8
202122,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Six half terms,CLA 12 months at 31 March,State-funded primary,47,17001,1235,7.3,1173,6.9,62,0.4,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Six half terms,CLA 12 months at 31 March,State-funded AP school,6,1742,442,25.4,252,14.5,190,10.9,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Six half terms,CLA 12 months at 31 March,Special,21,7177,1023,14.3,879,12.2,144,2,10,47.6,c,c
