time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,absence_terms,social_care_group,phase_type_grouping,t_pupils,t_sess_possible,t_sess_overall,pt_overall,t_sess_authorised,pt_sess_authorised,t_sess_unauthorised,pt_sess_unauthorised,t_pupils_pa_10_exact,pt_pupils_pa_10_exact,t_pupils_pa_50_exact,pt_pupils_pa_50_exact
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CLA 12 months at 31 March,Total,255,86854,8169,9.4,5691,6.6,2478,2.9,57,22.4,12,4.7
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CLA 12 months at 31 March,State-funded secondary,144,48078,5982,12.4,3692,7.7,2290,4.8,43,29.9,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CLA 12 months at 31 March,State-funded primary,73,25915,1137,4.4,1081,4.2,56,0.2,7,9.6,0,0
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CLA 12 months at 31 March,Special,38,12861,1050,8.2,918,7.1,132,1,7,18.4,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CLA 12 months at 31 March,Total,172,59161,4531,7.7,2906,4.9,1625,2.7,33,19.2,8,4.7
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CLA 12 months at 31 March,State-funded secondary,98,32583,3313,10.2,1877,5.8,1436,4.4,27,27.6,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CLA 12 months at 31 March,State-funded primary,56,20436,630,3.1,512,2.5,118,0.6,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CLA 12 months at 31 March,Special,18,6142,588,9.6,517,8.4,71,1.2,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CLA 12 months at 31 March,Total,434,147794,11292,7.6,7121,4.8,4171,2.8,80,18.4,21,4.8
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CLA 12 months at 31 March,State-funded secondary,225,73723,8401,11.4,4404,6,3997,5.4,62,27.6,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CLA 12 months at 31 March,State-funded primary,162,57577,2002,3.5,1860,3.2,142,0.2,11,6.8,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CLA 12 months at 31 March,Special,47,16494,889,5.4,857,5.2,32,0.2,7,14.9,0,0
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CLA 12 months at 31 March,Total,418,141095,11449,8.1,8164,5.8,3285,2.3,82,19.6,19,4.5
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CLA 12 months at 31 March,State-funded secondary,220,71323,7463,10.5,4929,6.9,2534,3.6,62,28.2,12,5.5
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CLA 12 months at 31 March,State-funded primary,130,46810,1843,3.9,1709,3.7,134,0.3,6,4.6,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CLA 12 months at 31 March,Total,171,58204,4011,6.9,2794,4.8,1217,2.1,25,14.6,6,3.5
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CLA 12 months at 31 March,State-funded secondary,99,33055,2666,8.1,1686,5.1,980,3,19,19.2,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CLA 12 months at 31 March,State-funded primary,53,18793,546,2.9,471,2.5,75,0.4,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CLA 12 months at 31 March,Total,478,165252,13186,8,9350,5.7,3836,2.3,80,16.7,27,5.6
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CLA 12 months at 31 March,State-funded secondary,225,74411,7707,10.4,4611,6.2,3096,4.2,53,23.6,20,8.9
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CLA 12 months at 31 March,State-funded primary,182,66211,2745,4.1,2515,3.8,230,0.3,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,14,4960,1163,23.4,915,18.4,248,5,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CLA 12 months at 31 March,Special,57,19670,1571,8,1309,6.7,262,1.3,11,19.3,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CLA 12 months at 31 March,Total,165,57590,4880,8.5,3370,5.9,1510,2.6,29,17.6,9,5.5
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CLA 12 months at 31 March,State-funded secondary,88,30776,2911,9.5,1756,5.7,1155,3.8,16,18.2,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CLA 12 months at 31 March,State-funded primary,45,15834,766,4.8,722,4.6,44,0.3,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CLA 12 months at 31 March,Total,143,48031,4439,9.2,2594,5.4,1845,3.8,30,21,17,11.9
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CLA 12 months at 31 March,State-funded secondary,80,26004,3556,13.7,1825,7,1731,6.7,24,30,16,20
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CLA 12 months at 31 March,State-funded primary,47,16730,497,3,458,2.7,39,0.2,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CLA 12 months at 31 March,Total,409,139758,13398,9.6,9715,7,3683,2.6,102,24.9,19,4.6
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CLA 12 months at 31 March,State-funded secondary,202,66260,8697,13.1,5620,8.5,3077,4.6,70,34.7,14,6.9
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CLA 12 months at 31 March,State-funded primary,154,55501,2368,4.3,2108,3.8,260,0.5,16,10.4,0,0
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,7,2210,655,29.6,537,24.3,118,5.3,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CLA 12 months at 31 March,Special,46,15787,1678,10.6,1450,9.2,228,1.4,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CLA 12 months at 31 March,Total,120,40026,2440,6.1,1674,4.2,766,1.9,19,15.8,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CLA 12 months at 31 March,State-funded secondary,65,20696,1654,8,1104,5.3,550,2.7,14,21.5,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CLA 12 months at 31 March,State-funded primary,44,15794,381,2.4,353,2.2,28,0.2,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CLA 12 months at 31 March,Total,45,15098,1019,6.7,659,4.4,360,2.4,9,20,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CLA 12 months at 31 March,State-funded secondary,30,9826,856,8.7,509,5.2,347,3.5,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CLA 12 months at 31 March,State-funded primary,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CLA 12 months at 31 March,Total,144,48847,5033,10.3,3110,6.4,1923,3.9,34,23.6,9,6.3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CLA 12 months at 31 March,State-funded secondary,74,24554,2963,12.1,1349,5.5,1614,6.6,23,31.1,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CLA 12 months at 31 March,State-funded primary,47,16430,799,4.9,734,4.5,65,0.4,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CLA 12 months at 31 March,Total,192,65649,5670,8.6,4448,6.8,1222,1.9,38,19.8,10,5.2
202223,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CLA 12 months at 31 March,State-funded secondary,99,32986,3629,11,2703,8.2,926,2.8,22,22.2,10,10.1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CLA 12 months at 31 March,State-funded primary,60,21473,756,3.5,678,3.2,78,0.4,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,8,2302,210,9.1,145,6.3,65,2.8,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CLA 12 months at 31 March,Special,25,8888,1075,12.1,922,10.4,153,1.7,8,32,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CLA 12 months at 31 March,Total,273,92209,8662,9.4,5925,6.4,2737,3,61,22.3,15,5.5
202223,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CLA 12 months at 31 March,State-funded secondary,137,45057,4942,11,2793,6.2,2149,4.8,33,24.1,11,8
202223,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CLA 12 months at 31 March,State-funded primary,89,31008,1778,5.7,1524,4.9,254,0.8,14,15.7,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CLA 12 months at 31 March,Special,47,16144,1942,12,1608,10,334,2.1,14,29.8,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CLA 12 months at 31 March,Total,815,280813,23710,8.4,16651,5.9,7059,2.5,163,20,40,4.9
202223,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CLA 12 months at 31 March,State-funded secondary,394,131217,16891,12.9,10395,7.9,6496,5,120,30.5,36,9.1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CLA 12 months at 31 March,State-funded primary,335,119911,4274,3.6,3938,3.3,336,0.3,22,6.6,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,6,1952,250,12.8,191,9.8,59,3,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CLA 12 months at 31 March,Special,80,27733,2295,8.3,2127,7.7,168,0.6,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,six half terms,CLA 12 months at 31 March,Total,135,46155,4590,9.9,2762,6,1828,4,35,25.9,9,6.7
202223,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,six half terms,CLA 12 months at 31 March,State-funded secondary,69,22524,3260,14.5,1726,7.7,1534,6.8,25,36.2,8,11.6
202223,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,six half terms,CLA 12 months at 31 March,State-funded primary,55,20013,952,4.8,710,3.5,242,1.2,6,10.9,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,six half terms,CLA 12 months at 31 March,Total,651,215665,17171,8,12005,5.6,5166,2.4,124,19,35,5.4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,six half terms,CLA 12 months at 31 March,State-funded secondary,360,114976,11506,10,6937,6,4569,4,87,24.2,27,7.5
202223,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,six half terms,CLA 12 months at 31 March,State-funded primary,178,62594,2250,3.6,2118,3.4,132,0.2,11,6.2,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,six half terms,CLA 12 months at 31 March,Total,209,71723,5200,7.3,3335,4.6,1865,2.6,38,18.2,9,4.3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,six half terms,CLA 12 months at 31 March,State-funded secondary,111,36981,3371,9.1,2004,5.4,1367,3.7,25,22.5,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,six half terms,CLA 12 months at 31 March,State-funded primary,72,25788,942,3.7,682,2.6,260,1,6,8.3,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,six half terms,CLA 12 months at 31 March,Total,133,45449,4003,8.8,2546,5.6,1457,3.2,23,17.3,10,7.5
202223,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,six half terms,CLA 12 months at 31 March,State-funded secondary,67,22377,2439,10.9,1417,6.3,1022,4.6,14,20.9,6,9
202223,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,six half terms,CLA 12 months at 31 March,State-funded primary,47,16974,670,3.9,610,3.6,60,0.4,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,six half terms,CLA 12 months at 31 March,Total,349,118724,9978,8.4,7409,6.2,2569,2.2,76,21.8,20,5.7
202223,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,six half terms,CLA 12 months at 31 March,State-funded secondary,186,61285,6899,11.3,4589,7.5,2310,3.8,55,29.6,16,8.6
202223,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,six half terms,CLA 12 months at 31 March,State-funded primary,115,41380,1735,4.2,1564,3.8,171,0.4,12,10.4,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,six half terms,CLA 12 months at 31 March,Total,172,60077,5603,9.3,2589,4.3,3014,5,34,19.8,11,6.4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,six half terms,CLA 12 months at 31 March,State-funded secondary,95,32500,3599,11.1,1331,4.1,2268,7,22,23.2,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,six half terms,CLA 12 months at 31 March,State-funded primary,51,18662,629,3.4,552,3,77,0.4,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,six half terms,CLA 12 months at 31 March,Special,26,8915,1375,15.4,706,7.9,669,7.5,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,six half terms,CLA 12 months at 31 March,Total,101,35108,2162,6.2,1844,5.3,318,0.9,15,14.9,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,six half terms,CLA 12 months at 31 March,State-funded secondary,52,17578,1224,7,956,5.4,268,1.5,10,19.2,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,six half terms,CLA 12 months at 31 March,State-funded primary,34,12236,303,2.5,272,2.2,31,0.3,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,six half terms,CLA 12 months at 31 March,Special,15,5294,635,12,616,11.6,19,0.4,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,six half terms,CLA 12 months at 31 March,Total,65,22107,1545,7,996,4.5,549,2.5,13,20,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,six half terms,CLA 12 months at 31 March,State-funded secondary,33,11169,990,8.9,476,4.3,514,4.6,8,24.2,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,six half terms,CLA 12 months at 31 March,State-funded primary,24,8331,335,4,318,3.8,17,0.2,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,six half terms,CLA 12 months at 31 March,Total,270,91927,7857,8.5,5582,6.1,2275,2.5,57,21.1,13,4.8
202223,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,six half terms,CLA 12 months at 31 March,State-funded secondary,143,47968,5341,11.1,3528,7.4,1813,3.8,42,29.4,10,7
202223,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,six half terms,CLA 12 months at 31 March,State-funded primary,88,30738,1285,4.2,1080,3.5,205,0.7,8,9.1,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,six half terms,CLA 12 months at 31 March,Total,395,132303,11273,8.5,8807,6.7,2466,1.9,86,21.8,16,4.1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,six half terms,CLA 12 months at 31 March,State-funded secondary,186,60071,6319,10.5,4679,7.8,1640,2.7,57,30.6,11,5.9
202223,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,six half terms,CLA 12 months at 31 March,State-funded primary,138,48989,2028,4.1,1782,3.6,246,0.5,8,5.8,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,six half terms,CLA 12 months at 31 March,Total,57,19698,2414,12.3,1740,8.8,674,3.4,19,33.3,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,six half terms,CLA 12 months at 31 March,State-funded secondary,24,8354,1201,14.4,764,9.1,437,5.2,10,41.7,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,six half terms,CLA 12 months at 31 March,State-funded primary,22,7508,431,5.7,403,5.4,28,0.4,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,six half terms,CLA 12 months at 31 March,Total,325,110280,9942,9,7383,6.7,2559,2.3,69,21.2,13,4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,six half terms,CLA 12 months at 31 March,State-funded secondary,167,54828,6527,11.9,4244,7.7,2283,4.2,52,31.1,10,6
202223,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,six half terms,CLA 12 months at 31 March,State-funded primary,105,37337,1426,3.8,1348,3.6,78,0.2,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,six half terms,CLA 12 months at 31 March,Total,41,13959,1924,13.8,1212,8.7,712,5.1,12,29.3,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,six half terms,CLA 12 months at 31 March,State-funded secondary,24,7996,1479,18.5,805,10.1,674,8.4,9,37.5,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,six half terms,CLA 12 months at 31 March,State-funded primary,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
