time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,version,t_read_eligible_pupils,t_read_met_expected_standard,pt_read_met_expected_standard,t_writta_eligible_pupils,t_writta_met_expected_standard,pt_writta_met_expected_standard,t_mat_eligible_pupils,t_mat_met_expected_standard,pt_mat_met_expected_standard,t_rwm_eligible_pupils,t_rwm_met_expected_standard,pt_rwm_met_expected_standard,t_gps_eligible_pupils,t_gps_met_expected_standard,pt_gps_met_expected_standard,t_scita_eligible_pupils,t_scita_met_expected_standard,pt_scita_met_expected_standard,t_read_progress_eligible_pupils,t_read_progress_score,avg_read_progress_score,avg_read_progress_score_lower_CI,avg_read_progress_score_upper_CI,t_writta_progress_eligible_pupils,t_writta_progress_score,avg_writta_progress_score,avg_writta_progress_score_lower_CI,avg_writta_progress_score_upper_CI,t_mat_progress_eligible_pupils,t_mat_progress_score,avg_mat_progress_score,avg_mat_progress_score_lower_CI,avg_mat_progress_score_upper_CI
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CINO at 31 March,Final,84,40,48,84,50,60,84,44,52,84,31,37,84,44,52,84,47,56,75,-86.75,-1.16,-2.51,0.2,77,-4.93,-0.06,-1.35,1.22,75,-87.45,-1.17,-2.4,0.06
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CINO at 31 March,Final,32,15,47,32,15,47,32,14,44,32,12,38,32,14,44,32,15,47,26,20.25,0.78,-1.52,3.08,28,-3.36,-0.12,-2.25,2.01,25,33.34,1.33,-0.8,3.46
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CINO at 31 March,Final,39,19,49,39,18,46,39,21,54,39,15,38,39,19,49,39,17,44,36,-24.12,-0.67,-2.63,1.29,37,-87.53,-2.37,-4.21,-0.52,36,-33.83,-0.94,-2.71,0.83
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CINO at 31 March,Final,181,93,51,181,95,52,181,87,48,181,69,38,181,89,49,181,101,56,171,-198.98,-1.16,-2.06,-0.27,173,-245.51,-1.42,-2.27,-0.56,169,-311.04,-1.84,-2.66,-1.02
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CINO at 31 March,Final,95,45,47,95,47,49,95,44,46,95,36,38,95,43,45,95,47,49,91,-204.5,-2.25,-3.48,-1.02,92,-110.48,-1.2,-2.37,-0.03,92,-163.33,-1.78,-2.89,-0.67
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CINO at 31 March,Final,19,7,37,18,c,c,19,6,32,18,c,c,19,6,32,18,6,33,16,5.93,0.37,-2.57,3.31,17,-37.53,-2.21,-4.94,0.52,16,-19.73,-1.23,-3.89,1.43
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CINO at 31 March,Final,70,36,51,70,38,54,70,37,53,70,29,41,70,40,57,70,40,57,66,-105.8,-1.6,-3.05,-0.16,66,-120.29,-1.82,-3.21,-0.44,66,32.29,0.49,-0.82,1.8
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CINO at 31 March,Final,138,56,41,138,57,41,138,53,38,138,37,27,138,54,39,138,65,47,128,-402.25,-3.14,-4.18,-2.1,130,-428.3,-3.29,-4.28,-2.31,118,-315.66,-2.68,-3.66,-1.69
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CINO at 31 March,Final,67,39,58,67,39,58,67,40,60,67,29,43,67,42,63,67,44,66,58,-40.73,-0.7,-2.24,0.84,59,-19.26,-0.33,-1.79,1.14,58,-34.28,-0.59,-1.99,0.81
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CINO at 31 March,Final,110,34,31,108,33,31,110,41,37,108,24,22,110,36,33,108,42,39,104,-352.94,-3.39,-4.55,-2.24,102,-387.81,-3.8,-4.92,-2.69,104,-294.06,-2.83,-3.87,-1.78
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CINO at 31 March,Final,52,18,35,52,17,33,52,16,31,52,9,17,52,22,42,52,23,44,44,-255.68,-5.81,-7.58,-4.04,48,-295.7,-6.16,-7.78,-4.54,44,-253.42,-5.76,-7.36,-4.15
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CINO at 31 March,Final,97,41,42,96,39,41,97,31,32,96,22,23,96,39,41,97,49,51,85,-151.21,-1.78,-3.05,-0.51,86,-204.03,-2.37,-3.59,-1.16,85,-212.54,-2.5,-3.66,-1.35
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CINO at 31 March,Final,30,7,23,30,c,c,30,7,23,30,c,c,30,7,23,30,6,20,28,-98.64,-3.52,-5.74,-1.3,29,-177.64,-6.13,-8.21,-4.04,29,-159.24,-5.49,-7.47,-3.51
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CINO at 31 March,Final,285,134,47,285,116,41,285,122,43,285,90,32,285,122,43,285,134,47,265,-344.7,-1.3,-2.02,-0.58,270,-676.82,-2.51,-3.19,-1.82,264,-556.91,-2.11,-2.76,-1.45
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CINO at 31 March,Final,154,63,41,154,57,37,154,51,33,154,40,26,154,62,40,154,65,42,141,-262.64,-1.86,-2.85,-0.87,146,-444.1,-3.04,-3.97,-2.11,141,-349.89,-2.48,-3.38,-1.58
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CINO at 31 March,Final,70,25,36,70,28,40,70,23,33,70,16,23,70,31,44,70,31,44,64,-84.18,-1.32,-2.78,0.15,66,-69.91,-1.06,-2.44,0.33,64,-118.29,-1.85,-3.18,-0.52
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CINO at 31 March,Final,109,44,40,109,49,45,109,42,39,109,27,25,109,48,44,109,55,50,99,-223.09,-2.25,-3.43,-1.07,102,-300.63,-2.95,-4.06,-1.83,100,-272.38,-2.72,-3.79,-1.66
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CINO at 31 March,Final,31,14,45,31,13,42,31,12,39,31,9,29,31,13,42,31,15,48,26,-34.66,-1.33,-3.64,0.97,25,-45.16,-1.81,-4.06,0.44,26,-52.74,-2.03,-4.12,0.06
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CINO at 31 March,Final,41,23,56,41,27,66,41,22,54,41,18,44,41,27,66,41,26,63,41,-45.91,-1.12,-2.95,0.71,41,27.82,0.68,-1.08,2.44,41,-34.6,-0.84,-2.51,0.82
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CINO at 31 March,Final,110,48,44,108,50,46,110,44,40,108,35,32,110,43,39,108,49,45,104,-308.01,-2.96,-4.11,-1.81,105,-249.24,-2.37,-3.47,-1.28,104,-323.89,-3.11,-4.16,-2.07
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CINO at 31 March,Final,55,27,49,55,31,56,55,31,56,55,24,44,55,29,53,55,30,55,48,-48.69,-1.01,-2.71,0.68,52,-74.23,-1.43,-2.99,0.13,49,-17.61,-0.36,-1.88,1.16
201718,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CINO at 31 March,Final,49,27,55,49,27,55,49,23,47,49,20,41,49,26,53,49,25,51,43,-47.64,-1.11,-2.9,0.68,46,-75.99,-1.65,-3.31,0.01,45,-132.86,-2.95,-4.54,-1.37
201718,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CINO at 31 March,Final,61,30,49,61,33,54,61,26,43,61,23,38,61,28,46,61,29,48,56,-66.4,-1.19,-2.75,0.38,58,-51.58,-0.89,-2.37,0.59,57,-114.23,-2,-3.41,-0.59
201718,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CINO at 31 March,Final,122,60,49,122,50,41,122,53,43,122,39,32,122,53,43,122,65,53,105,-72.24,-0.69,-1.83,0.46,114,-312.3,-2.74,-3.79,-1.69,104,-170.31,-1.64,-2.68,-0.59
201718,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CINO at 31 March,Final,86,41,48,86,37,43,86,36,42,86,28,33,86,36,42,86,40,47,79,-59.62,-0.75,-2.08,0.57,82,-157.87,-1.93,-3.17,-0.68,82,-91.14,-1.11,-2.29,0.06
201718,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CINO at 31 March,Final,248,125,50,245,121,49,248,126,51,245,92,38,248,121,49,245,142,58,229,-478.62,-2.09,-2.87,-1.31,231,-427.73,-1.85,-2.59,-1.11,229,-388.24,-1.7,-2.4,-0.99
201718,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CINO at 31 March,Final,32,9,28,32,11,34,32,11,34,32,7,22,32,10,31,32,11,34,20,-55.76,-2.79,-5.41,-0.16,23,-69.55,-3.02,-5.37,-0.68,22,-80.72,-3.67,-5.94,-1.4
201718,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CINO at 31 March,Final,231,82,35,229,89,39,231,82,35,229,59,26,231,78,34,229,100,44,204,-390.1,-1.91,-2.73,-1.09,213,-182.97,-0.86,-1.63,-0.09,204,-483.86,-2.37,-3.12,-1.63
201718,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CINO at 31 March,Final,44,25,57,44,28,64,44,27,61,44,21,48,44,23,52,44,26,59,43,-15.48,-0.36,-2.15,1.43,43,-38.98,-0.91,-2.62,0.81,43,-11.38,-0.26,-1.89,1.36
201718,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CINO at 31 March,Final,64,23,36,64,21,33,64,26,41,64,18,28,64,28,44,64,28,44,48,-121.91,-2.54,-4.23,-0.84,49,-157.52,-3.21,-4.82,-1.61,47,-89.85,-1.91,-3.46,-0.36
201718,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CINO at 31 March,Final,128,50,39,128,49,38,128,54,42,128,34,27,128,49,38,128,58,45,118,-283.75,-2.4,-3.49,-1.32,120,-290.79,-2.42,-3.45,-1.4,118,-288.05,-2.44,-3.42,-1.46
201718,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CINO at 31 March,Final,44,16,36,43,18,42,44,18,41,43,11,26,44,20,45,43,16,37,37,-167.84,-4.54,-6.47,-2.61,39,-192.2,-4.93,-6.73,-3.13,38,-165.74,-4.36,-6.09,-2.63
201718,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CINO at 31 March,Final,61,18,30,61,17,28,61,19,31,61,14,23,61,18,30,61,19,31,53,-146.2,-2.76,-4.37,-1.15,55,-181.95,-3.31,-4.82,-1.79,53,-167.12,-3.15,-4.62,-1.69
201718,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CINO at 31 March,Final,44,17,39,44,22,50,44,15,34,44,13,30,45,21,47,44,20,45,40,-93.81,-2.35,-4.2,-0.49,41,-58.86,-1.44,-3.19,0.32,40,-93.98,-2.35,-4.03,-0.67
201718,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CINO at 31 March,Final,62,30,48,62,34,55,62,27,44,62,22,35,62,30,48,62,34,55,54,-91.6,-1.7,-3.29,-0.1,57,-95.33,-1.67,-3.16,-0.18,54,-113.19,-2.1,-3.54,-0.65
201718,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CINO at 31 March,Final,216,93,43,215,80,37,216,83,38,215,64,30,216,82,38,215,97,45,192,-393.15,-2.05,-2.9,-1.2,194,-671.21,-3.46,-4.27,-2.65,191,-420.13,-2.2,-2.97,-1.43
201718,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CINO at 31 March,Final,33,12,36,33,11,33,33,9,27,33,c,c,33,9,27,33,15,45,30,-124.52,-4.15,-6.29,-2.01,32,-84.13,-2.63,-4.62,-0.64,30,-73.09,-2.44,-4.38,-0.49
201718,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CINO at 31 March,Final,247,129,52,245,118,48,247,108,44,245,78,32,247,118,48,245,136,56,229,-576.35,-2.52,-3.29,-1.74,233,-655.99,-2.82,-3.55,-2.08,230,-701.37,-3.05,-3.75,-2.35
201718,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CINO at 31 March,Final,24,16,67,24,14,58,24,16,67,24,12,50,24,15,63,24,14,58,20,24.98,1.25,-1.38,3.87,20,-2.39,-0.12,-2.63,2.4,20,-0.19,-0.01,-2.39,2.37
201718,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CINO at 31 March,Final,54,26,48,54,26,48,54,26,48,54,20,37,54,28,52,54,30,56,51,-100.92,-1.98,-3.62,-0.33,52,-161.5,-3.11,-4.67,-1.55,51,-149.12,-2.92,-4.41,-1.43
201718,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CINO at 31 March,Final,27,10,37,27,7,26,27,9,33,27,6,22,27,9,33,27,11,41,24,-76.18,-3.17,-5.57,-0.78,24,-86.93,-3.62,-5.92,-1.33,24,-69.42,-2.89,-5.07,-0.72
201718,Academic year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,CINO at 31 March,Final,21,9,43,20,11,55,21,10,48,20,8,40,21,9,43,20,9,45,19,-48.54,-2.55,-5.25,0.14,19,-56.5,-2.97,-5.55,-0.39,19,-50.31,-2.65,-5.09,-0.21
201718,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CINO at 31 March,Final,106,48,45,106,49,46,106,39,37,106,33,31,106,46,43,105,45,43,95,-166.24,-1.75,-2.95,-0.55,99,-136.75,-1.38,-2.51,-0.25,95,-294.77,-3.1,-4.2,-2.01
201718,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CINO at 31 March,Final,122,67,55,122,54,44,122,51,42,122,38,31,122,59,48,122,66,54,113,-163.51,-1.45,-2.55,-0.34,119,-318.98,-2.68,-3.71,-1.65,113,-225.44,-2,-3,-0.99
201718,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CINO at 31 March,Final,140,68,49,140,66,47,140,57,41,140,39,28,140,63,45,140,69,49,130,-309.85,-2.38,-3.41,-1.35,133,-346.65,-2.61,-3.58,-1.63,129,-384.91,-2.98,-3.92,-2.05
201718,Academic year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,CINO at 31 March,Final,58,30,52,58,24,41,58,22,38,58,17,29,58,28,48,58,30,52,57,-158.9,-2.79,-4.34,-1.23,58,-241.12,-4.16,-5.63,-2.68,57,-200.67,-3.52,-4.93,-2.11
201718,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CINO at 31 March,Final,112,49,44,111,57,51,112,49,44,111,36,32,112,53,47,111,59,53,104,-185.89,-1.79,-2.94,-0.64,109,-150.02,-1.38,-2.45,-0.3,103,-250.87,-2.44,-3.48,-1.39
201718,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CINO at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CINO at 31 March,Final,26,8,31,26,8,31,26,6,23,26,c,c,26,8,31,26,8,31,23,-51.33,-2.23,-4.68,0.22,25,-102.63,-4.11,-6.35,-1.86,23,-79.08,-3.44,-5.66,-1.22
201718,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CINO at 31 March,Final,58,23,40,57,21,37,58,21,36,57,15,26,58,22,38,57,28,49,52,-96.44,-1.85,-3.48,-0.23,51,-96.08,-1.88,-3.46,-0.31,52,-73.33,-1.41,-2.89,0.07
201718,Academic year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,CINO at 31 March,Final,34,17,50,34,14,41,34,12,35,34,9,26,34,17,50,34,14,41,32,-116.18,-3.63,-5.71,-1.55,32,-124.53,-3.89,-5.88,-1.9,32,-141.6,-4.43,-6.31,-2.54
201718,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,CINO at 31 March,Final,117,62,53,117,63,54,117,66,56,117,44,38,117,56,48,117,73,62,106,-165.23,-1.56,-2.7,-0.42,108,-231.31,-2.14,-3.22,-1.06,106,-162.22,-1.53,-2.56,-0.5
201718,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CINO at 31 March,Final,56,22,39,56,26,46,56,18,32,56,14,25,56,24,43,56,26,46,50,-97.96,-1.96,-3.62,-0.3,54,-67.1,-1.24,-2.77,0.29,53,-128.61,-2.43,-3.89,-0.96
201718,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CINO at 31 March,Final,109,74,68,109,74,68,109,66,61,109,54,50,109,73,67,109,78,72,100,13.78,0.14,-1.04,1.31,105,-42.52,-0.4,-1.5,0.69,100,-74.93,-0.75,-1.81,0.32
201718,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CINO at 31 March,Final,39,16,41,39,12,31,39,16,41,39,10,26,39,14,36,39,14,36,36,14.67,0.41,-1.55,2.36,38,-59.16,-1.56,-3.38,0.27,37,-15.79,-0.43,-2.18,1.32
201718,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CINO at 31 March,Final,96,36,38,95,38,40,96,33,34,95,23,24,96,36,38,95,38,40,85,-207.59,-2.44,-3.72,-1.17,87,-259.43,-2.98,-4.19,-1.78,85,-286.92,-3.38,-4.53,-2.22
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CINO at 31 March,Final,50,23,46,50,25,50,50,23,46,50,17,34,50,27,54,50,27,54,44,-52.73,-1.2,-2.97,0.57,47,-33.74,-0.72,-2.36,0.92,44,-73.44,-1.67,-3.27,-0.06
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CINO at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CINO at 31 March,Final,97,57,59,97,66,68,97,62,64,97,52,54,97,69,71,97,69,71,84,-52.74,-0.63,-1.91,0.65,90,40.13,0.45,-0.74,1.63,84,-83,-0.99,-2.15,0.17
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CINO at 31 March,Final,36,16,44,36,13,36,36,15,42,36,9,25,35,19,54,36,15,42,22,-9.12,-0.41,-2.92,2.09,23,-45.96,-2,-4.34,0.35,22,24.66,1.12,-1.15,3.39
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CINO at 31 March,Final,65,36,55,65,38,58,65,34,52,65,27,42,65,44,68,65,41,63,57,21.97,0.39,-1.17,1.94,58,-52.26,-0.9,-2.38,0.58,57,-53.34,-0.94,-2.35,0.47
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CINO at 31 March,Final,70,42,60,70,43,61,70,32,46,70,31,44,70,43,61,70,39,56,65,44.36,0.68,-0.77,2.14,66,49.69,0.75,-0.63,2.14,65,-58.95,-0.91,-2.23,0.41
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CINO at 31 March,Final,18,11,61,18,c,c,18,11,61,18,9,50,18,12,67,18,13,72,17,11.66,0.69,-2.16,3.53,17,11.52,0.68,-2.05,3.41,17,-2.47,-0.15,-2.73,2.44
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CINO at 31 March,Final,69,30,43,69,32,46,69,28,41,69,22,32,69,37,54,69,38,55,59,-81.07,-1.37,-2.9,0.15,61,-60,-0.98,-2.42,0.46,59,-111.33,-1.89,-3.27,-0.5
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CINO at 31 March,Final,82,38,46,82,36,44,82,38,46,82,33,40,82,37,45,82,37,45,76,-80.03,-1.05,-2.4,0.29,78,-148.38,-1.9,-3.18,-0.63,73,-5.74,-0.08,-1.32,1.17
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CINO at 31 March,Final,150,97,65,150,100,67,150,101,67,150,79,53,150,109,73,150,106,71,131,173.84,1.33,0.3,2.35,133,99.69,0.75,-0.23,1.72,131,243.74,1.86,0.93,2.79
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CINO at 31 March,Final,77,34,44,77,30,39,76,31,41,76,24,32,77,33,43,77,36,47,73,-110.46,-1.51,-2.89,-0.14,73,-136.06,-1.86,-3.18,-0.55,72,-131.03,-1.82,-3.07,-0.57
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CINO at 31 March,Final,116,76,66,116,77,66,116,72,62,116,66,57,116,78,67,116,82,71,110,50.44,0.46,-0.66,1.58,111,84.13,0.76,-0.31,1.83,109,55.3,0.51,-0.51,1.53
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CINO at 31 March,Final,95,48,51,95,45,47,95,45,47,95,33,35,95,47,49,95,50,53,88,-29.28,-0.33,-1.58,0.92,89,-109.31,-1.23,-2.42,-0.04,88,-169.65,-1.93,-3.06,-0.79
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CINO at 31 March,Final,41,18,44,41,16,39,41,18,44,41,12,29,41,20,49,40,18,45,34,-12.88,-0.38,-2.39,1.64,34,-53.61,-1.58,-3.51,0.35,34,-13.52,-0.4,-2.22,1.43
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CINO at 31 March,Final,66,37,56,66,36,55,66,40,61,66,27,41,66,40,61,66,41,62,60,-24.09,-0.4,-1.92,1.11,62,-98.52,-1.59,-3.02,-0.16,61,-35.67,-0.58,-1.95,0.78
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CINO at 31 March,Final,41,24,59,41,18,44,41,19,46,41,15,37,41,21,51,41,21,51,36,20.35,0.57,-1.39,2.52,37,-87.84,-2.37,-4.22,-0.53,36,-90.89,-2.52,-4.3,-0.75
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CINO at 31 March,Final,40,14,35,40,10,25,40,10,25,40,8,20,40,14,35,40,13,33,40,-23.97,-0.6,-2.46,1.26,40,-73.45,-1.84,-3.61,-0.06,40,-85.26,-2.13,-3.81,-0.45
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CINO at 31 March,Final,95,52,55,95,55,58,95,59,62,95,44,46,95,59,62,95,58,61,77,-90.15,-1.17,-2.51,0.17,77,-100.34,-1.3,-2.58,-0.02,77,-86.16,-1.12,-2.33,0.09
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CINO at 31 March,Final,60,25,42,60,26,43,60,19,32,60,17,28,60,26,43,60,28,47,54,-67.1,-1.24,-2.84,0.36,54,-119.9,-2.22,-3.75,-0.69,54,-86.82,-1.61,-3.06,-0.16
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CINO at 31 March,Final,162,84,52,162,86,53,162,79,49,162,64,40,162,90,56,162,94,58,144,-267.86,-1.86,-2.84,-0.88,143,-248.46,-1.74,-2.68,-0.8,144,-183.14,-1.27,-2.16,-0.38
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CINO at 31 March,Final,75,37,49,75,34,45,75,37,49,75,29,39,75,39,52,75,40,53,67,-51.16,-0.76,-2.2,0.67,68,-133.2,-1.96,-3.32,-0.59,67,-83.65,-1.25,-2.55,0.05
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CINO at 31 March,Final,68,18,26,68,18,26,68,17,25,68,15,22,68,18,26,68,19,28,64,-201.67,-3.15,-4.62,-1.68,65,-221.99,-3.42,-4.81,-2.02,63,-212.17,-3.37,-4.71,-2.03
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CINO at 31 March,Final,87,40,46,87,43,49,87,33,38,87,30,34,87,40,46,86,42,49,76,-119.41,-1.57,-2.92,-0.22,80,-129.36,-1.62,-2.87,-0.36,75,-160.43,-2.14,-3.37,-0.91
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CINO at 31 March,Final,57,27,47,56,31,55,57,32,56,56,21,38,57,35,61,56,35,63,47,-23.56,-0.5,-2.21,1.21,50,-36.73,-0.73,-2.33,0.86,46,-28.43,-0.62,-2.19,0.95
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CINO at 31 March,Final,72,33,46,72,31,43,72,31,43,72,23,32,72,33,46,72,33,46,62,-29.48,-0.48,-1.97,1.02,66,-102.68,-1.56,-2.94,-0.17,62,-97.77,-1.58,-2.93,-0.22
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CINO at 31 March,Final,87,42,48,87,46,53,87,37,43,87,29,33,87,44,51,87,47,54,78,-63.47,-0.81,-2.14,0.52,80,-74.55,-0.93,-2.19,0.33,76,-163.96,-2.16,-3.38,-0.94
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CINO at 31 March,Final,62,34,55,62,37,60,62,40,65,62,26,42,62,37,60,62,41,66,51,-32.08,-0.63,-2.27,1.02,52,-15.27,-0.29,-1.85,1.27,52,11.09,0.21,-1.26,1.69
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CINO at 31 March,Final,20,11,55,20,12,60,20,10,50,20,7,35,20,12,60,20,12,60,18,-6.75,-0.38,-3.14,2.39,18,6.8,0.38,-2.27,3.03,17,-12.55,-0.74,-3.32,1.84
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CINO at 31 March,Final,41,20,49,41,18,44,41,20,49,41,12,29,41,23,56,41,20,49,38,-39.55,-1.04,-2.95,0.86,39,-56.97,-1.46,-3.26,0.34,38,-49.05,-1.29,-3.02,0.44
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CINO at 31 March,Final,66,16,24,65,17,26,66,18,27,65,11,17,66,16,24,65,15,23,61,-129.41,-2.12,-3.62,-0.62,62,-149.88,-2.42,-3.85,-0.99,61,-108.63,-1.78,-3.14,-0.42
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CINO at 31 March,Final,18,12,67,18,10,56,18,11,61,18,8,44,18,12,67,18,12,67,14,3.67,0.26,-2.88,3.4,14,-40.36,-2.88,-5.89,0.12,14,-2.54,-0.18,-3.03,2.66
