time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,absence_terms,social_care_group,phase_type_grouping,t_pupils,t_sess_possible,t_sess_overall,pt_overall,t_sess_authorised,pt_sess_authorised,t_sess_unauthorised,pt_sess_unauthorised,t_pupils_pa_10_exact,pt_pupils_pa_10_exact,t_pupils_pa_50_exact,pt_pupils_pa_50_exact
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,six half terms,CPPO at 31 March,State-funded secondary,61,19701,6372,32.3,2266,11.5,4106,20.8,45,73.8,19,31.1
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,six half terms,CPPO at 31 March,State-funded primary,92,32135,3998,12.4,1909,5.9,2089,6.5,43,46.7,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,six half terms,CPPO at 31 March,Total,129,45659,11215,24.6,7295,16,3920,8.6,87,67.4,23,17.8
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,six half terms,CPPO at 31 March,State-funded secondary,54,18658,6029,32.3,3108,16.7,2921,15.7,42,77.8,13,24.1
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,six half terms,CPPO at 31 March,State-funded primary,64,23451,3195,13.6,2492,10.6,703,3,34,53.1,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CPPO at 31 March,Total,228,79093,16134,20.4,5699,7.2,10435,13.2,136,59.6,30,13.2
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CPPO at 31 March,State-funded secondary,89,30213,7700,25.5,2102,7,5598,18.5,55,61.8,20,22.5
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CPPO at 31 March,State-funded primary,130,45614,7339,16.1,2998,6.6,4341,9.5,74,56.9,7,5.4
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,six half terms,CPPO at 31 March,Total,115,41818,6243,14.9,3722,8.9,2521,6,48,41.7,9,7.8
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,six half terms,CPPO at 31 March,State-funded secondary,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,six half terms,CPPO at 31 March,State-funded primary,67,24697,2175,8.8,1682,6.8,493,2,20,29.9,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,six half terms,CPPO at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,six half terms,CPPO at 31 March,Total,92,33142,5587,16.9,2844,8.6,2743,8.3,52,56.5,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,six half terms,CPPO at 31 March,State-funded secondary,27,9364,1863,19.9,1176,12.6,687,7.3,18,66.7,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,six half terms,CPPO at 31 March,State-funded primary,55,20435,3027,14.8,1389,6.8,1638,8,29,52.7,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,six half terms,CPPO at 31 March,Total,306,107974,18652,17.3,10387,9.6,8265,7.7,162,52.9,27,8.8
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,six half terms,CPPO at 31 March,State-funded secondary,118,39787,10445,26.3,5154,13,5291,13.3,80,67.8,22,18.6
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,six half terms,CPPO at 31 March,State-funded primary,169,61794,6715,10.9,4466,7.2,2249,3.6,70,41.4,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,six half terms,CPPO at 31 March,Total,246,86864,14210,16.4,5813,6.7,8397,9.7,122,49.6,21,8.5
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,six half terms,CPPO at 31 March,State-funded secondary,94,31935,8034,25.2,2411,7.5,5623,17.6,61,64.9,19,20.2
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,six half terms,CPPO at 31 March,State-funded primary,131,47529,4932,10.4,2751,5.8,2181,4.6,49,37.4,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,six half terms,CPPO at 31 March,Total,121,42460,8604,20.3,4210,9.9,4394,10.3,66,54.5,16,13.2
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,six half terms,CPPO at 31 March,State-funded secondary,43,14997,4048,27,2059,13.7,1989,13.3,28,65.1,9,20.9
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,six half terms,CPPO at 31 March,State-funded primary,64,22893,2898,12.7,1270,5.5,1628,7.1,27,42.2,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,six half terms,CPPO at 31 March,Total,110,38939,7011,18,2994,7.7,4017,10.3,61,55.5,11,10
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,six half terms,CPPO at 31 March,State-funded secondary,c,15109,3718,24.6,1490,9.9,2228,14.7,31,72.1,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,six half terms,CPPO at 31 March,State-funded primary,65,23156,3205,13.8,1457,6.3,1748,7.5,29,44.6,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,six half terms,CPPO at 31 March,Total,212,74924,16205,21.6,8159,10.9,8046,10.7,125,59,31,14.6
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,six half terms,CPPO at 31 March,State-funded secondary,88,30603,8850,28.9,3486,11.4,5364,17.5,65,73.9,19,21.6
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,six half terms,CPPO at 31 March,State-funded primary,113,40616,6187,15.2,3997,9.8,2190,5.4,55,48.7,8,7.1
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,six half terms,CPPO at 31 March,Total,137,48601,8320,17.1,2883,5.9,5437,11.2,67,48.9,12,8.8
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,six half terms,CPPO at 31 March,State-funded secondary,42,14538,3637,25,1030,7.1,2607,17.9,25,59.5,6,14.3
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,six half terms,CPPO at 31 March,State-funded primary,86,30906,3664,11.9,1533,5,2131,6.9,36,41.9,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,six half terms,CPPO at 31 March,Total,253,88878,17223,19.4,9749,11,7474,8.4,134,53,30,11.9
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,six half terms,CPPO at 31 March,State-funded secondary,105,35880,10267,28.6,5182,14.4,5085,14.2,75,71.4,22,21
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,six half terms,CPPO at 31 March,State-funded primary,133,47975,4887,10.2,3054,6.4,1833,3.8,47,35.3,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,six half terms,CPPO at 31 March,Total,87,31137,5244,16.8,2282,7.3,2962,9.5,42,48.3,7,8
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,six half terms,CPPO at 31 March,State-funded secondary,37,13051,3328,25.5,880,6.7,2448,18.8,20,54.1,7,18.9
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,six half terms,CPPO at 31 March,State-funded primary,42,15212,1438,9.5,968,6.4,470,3.1,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,six half terms,CPPO at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,six half terms,CPPO at 31 March,Special,8,2874,478,16.6,434,15.1,44,1.5,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CPPO at 31 March,Total,189,67936,11963,17.6,6411,9.4,5552,8.2,109,57.7,10,5.3
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CPPO at 31 March,State-funded secondary,66,22917,6673,29.1,3076,13.4,3597,15.7,51,77.3,9,13.6
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CPPO at 31 March,State-funded primary,118,43265,4761,11,3181,7.4,1580,3.7,55,46.6,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CPPO at 31 March,Total,130,44152,9672,21.9,4788,10.8,4884,11.1,81,62.3,21,16.2
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CPPO at 31 March,State-funded secondary,62,20850,5041,24.2,2194,10.5,2847,13.7,40,64.5,11,17.7
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CPPO at 31 March,State-funded primary,55,19091,3696,19.4,2124,11.1,1572,8.2,35,63.6,7,12.7
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CPPO at 31 March,Total,328,113826,26493,23.3,12414,10.9,14079,12.4,222,67.7,40,12.2
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CPPO at 31 March,State-funded secondary,102,34520,11643,33.7,3951,11.4,7692,22.3,80,78.4,28,27.5
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CPPO at 31 March,State-funded primary,210,74017,13218,17.9,7480,10.1,5738,7.8,128,61,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CPPO at 31 March,Total,243,86390,17428,20.2,8837,10.2,8591,9.9,151,62.1,21,8.6
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CPPO at 31 March,State-funded secondary,96,32453,9402,29,3639,11.2,5763,17.8,74,77.1,16,16.7
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CPPO at 31 March,State-funded primary,134,49132,6700,13.6,4186,8.5,2514,5.1,69,51.5,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CPPO at 31 March,Total,104,37987,4883,12.9,2899,7.6,1984,5.2,40,38.5,7,6.7
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CPPO at 31 March,State-funded secondary,37,13128,1933,14.7,1298,9.9,635,4.8,16,43.2,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CPPO at 31 March,State-funded primary,59,22009,1925,8.7,1221,5.5,704,3.2,20,33.9,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CPPO at 31 March,Total,266,91384,22604,24.7,11027,12.1,11577,12.7,166,62.4,46,17.3
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CPPO at 31 March,State-funded secondary,94,31862,11094,34.8,4185,13.1,6909,21.7,70,74.5,28,29.8
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CPPO at 31 March,State-funded primary,146,50852,7727,15.2,4854,9.5,2873,5.6,75,51.4,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CPPO at 31 March,State-funded alternative provision school,15,4748,3125,65.8,1635,34.4,1490,31.4,15,100,10,66.7
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CPPO at 31 March,Special,11,3922,658,16.8,353,9,305,7.8,6,54.5,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CPPO at 31 March,Total,32,10821,1177,10.9,772,7.1,405,3.7,15,46.9,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CPPO at 31 March,State-funded secondary,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CPPO at 31 March,State-funded primary,18,6185,732,11.8,482,7.8,250,4,8,44.4,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CPPO at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CPPO at 31 March,Total,79,27209,5386,19.8,2685,9.9,2701,9.9,47,59.5,9,11.4
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CPPO at 31 March,State-funded secondary,25,8615,2463,28.6,770,8.9,1693,19.7,19,76,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CPPO at 31 March,State-funded primary,48,16686,2327,13.9,1695,10.2,632,3.8,24,50,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CPPO at 31 March,Total,219,75032,15052,20.1,7062,9.4,7990,10.6,128,58.4,27,12.3
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CPPO at 31 March,State-funded secondary,81,26830,7717,28.8,3075,11.5,4642,17.3,57,70.4,17,21
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CPPO at 31 March,State-funded primary,123,44016,6278,14.3,3555,8.1,2723,6.2,62,50.4,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CPPO at 31 March,Total,59,20180,3405,16.9,1165,5.8,2240,11.1,32,54.2,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CPPO at 31 March,State-funded secondary,22,7431,1609,21.7,433,5.8,1176,15.8,14,63.6,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CPPO at 31 March,State-funded primary,32,10988,1493,13.6,489,4.5,1004,9.1,15,46.9,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CPPO at 31 March,Total,109,39409,5091,12.9,3496,8.9,1595,4,54,49.5,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CPPO at 31 March,State-funded secondary,49,16829,2819,16.8,1908,11.3,911,5.4,31,63.3,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CPPO at 31 March,State-funded primary,52,19588,1515,7.7,1235,6.3,280,1.4,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CPPO at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CPPO at 31 March,Special,8,2992,757,25.3,353,11.8,404,13.5,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CPPO at 31 March,Total,151,53916,11687,21.7,5299,9.8,6388,11.8,92,60.9,21,13.9
202122,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CPPO at 31 March,State-funded secondary,62,21824,6800,31.2,2188,10,4612,21.1,49,79,14,22.6
202122,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CPPO at 31 March,State-funded primary,82,29728,3902,13.1,2420,8.1,1482,5,37,45.1,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CPPO at 31 March,Total,438,150673,24967,16.6,15143,10.1,9824,6.5,226,51.6,37,8.4
202122,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CPPO at 31 March,State-funded secondary,195,66267,14464,21.8,8631,13,5833,8.8,122,62.6,26,13.3
202122,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CPPO at 31 March,State-funded primary,219,76689,8417,11,5195,6.8,3222,4.2,88,40.2,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CPPO at 31 March,Total,271,92629,22921,24.7,9453,10.2,13468,14.5,172,63.5,50,18.5
202122,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CPPO at 31 March,State-funded secondary,91,29877,11994,40.1,4084,13.7,7910,26.5,72,79.1,38,41.8
202122,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CPPO at 31 March,State-funded primary,165,57415,9579,16.7,4601,8,4978,8.7,90,54.5,8,4.8
202122,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CPPO at 31 March,Total,566,197549,39267,19.9,21642,11,17625,8.9,316,55.8,68,12
202122,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CPPO at 31 March,State-funded secondary,226,75386,23608,31.3,11326,15,12282,16.3,170,75.2,57,25.2
202122,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CPPO at 31 March,State-funded primary,309,111178,12591,11.3,8682,7.8,3909,3.5,126,40.8,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CPPO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CPPO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,six half terms,CPPO at 31 March,Total,97,34142,5063,14.8,2713,7.9,2350,6.9,49,50.5,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,six half terms,CPPO at 31 March,State-funded secondary,34,11642,2268,19.5,1031,8.9,1237,10.6,20,58.8,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,six half terms,CPPO at 31 March,State-funded primary,57,20376,2251,11,1349,6.6,902,4.4,25,43.9,c,c
