time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Anypoint_episodes,Anypoint_child,Started_episodes,Started_child,Ended_episodes,Ended_child,At31_episodes,awaiting_assessment
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Children in Need,8525,7980,4833,4511,4677,4435,3848,140
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Children in Need,2845,2656,1603,1509,1464,1377,1381,56
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Children in Need,4812,4430,2734,2532,2322,2197,2490,81
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Children in Need,4540,4140,2804,2619,2587,2431,1953,93
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Children in Need,5598,5455,2706,2646,2291,2240,3307,231
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Children in Need,3643,3536,1387,1374,1121,1114,2522,90
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Children in Need,9457,9044,4289,4219,3746,3687,5711,379
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Children in Need,3360,3202,1446,1393,1331,1303,2029,245
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Children in Need,1758,1704,852,836,638,634,1120,79
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Children in Need,5174,4811,2541,2357,2693,2519,2481,144
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Children in Need,6356,5605,4196,3733,4134,3713,2222,59
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Children in Need,6681,6304,3276,3181,2511,2402,4170,260
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Children in Need,9397,5150,8259,4397,7154,3817,2243,1114
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Children in Need,1404,1359,422,420,418,416,986,121
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Children in Need,5095,4786,2727,2598,2753,2667,2342,542
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Children in Need,8530,8153,4321,4191,3656,3577,4874,799
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Children in Need,4250,4078,2246,2159,1614,1581,2636,71
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Children in Need,4990,4749,2873,2735,2724,2612,2266,223
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Children in Need,7304,7157,3841,3796,4134,3987,3170,86
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Children in Need,10662,10225,5986,5816,5143,5007,5519,199
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Children in Need,6967,6468,4537,4180,3367,3221,3600,223
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Children in Need,7315,7081,4103,3943,2906,2852,4409,325
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Children in Need,304,262,198,162,44,41,260,16
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Children in Need,17600,16549,8817,8364,8508,8125,9092,1509
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Children in Need,8214,7481,4711,4331,4599,4321,3615,72
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Children in Need,5551,5227,2627,2485,2227,2149,3324,213
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Children in Need,3633,3633,2142,2142,1981,1981,1652,120
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Children in Need,3665,3547,2098,2054,1309,1264,2356,421
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Children in Need,2590,2477,1214,1181,976,954,1614,30
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Children in Need,2698,2511,1440,1338,1414,1336,1284,73
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Children in Need,9952,9462,5041,4847,4148,4025,5804,306
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Children in Need,5095,4816,2657,2538,1755,1706,3340,81
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Children in Need,2235,2103,1253,1169,974,930,1261,30
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Children in Need,4157,3995,2007,1920,1495,1430,2662,158
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Children in Need,7816,7155,4232,3823,4621,4243,3195,173
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Children in Need,5150,4736,2485,2319,2809,2614,2341,215
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Children in Need,6477,6088,3176,3032,2710,2611,3767,46
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Children in Need,2452,2336,987,958,1151,1128,1301,41
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Children in Need,4721,4478,2269,2192,1705,1617,3016,151
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Children in Need,2469,2285,1236,1097,951,885,1518,87
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Children in Need,11934,11197,6483,6086,5705,5470,6229,390
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Children in Need,8685,8325,3825,3717,3096,3018,5589,173
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Children in Need,4883,4467,2448,2221,2919,2729,1964,19
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Children in Need,13579,12800,6518,6057,2935,2727,10644,604
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Children in Need,4177,3727,2458,2168,2407,2189,1770,35
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Children in Need,1903,1796,971,915,939,911,964,26
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Children in Need,7860,7093,4830,4411,4183,3835,3677,153
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Children in Need,3035,2845,1642,1562,1201,1141,1834,27
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Children in Need,1570,1500,842,804,731,711,839,59
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Children in Need,4322,4071,2170,2063,1975,1902,2347,292
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Children in Need,8463,7295,5773,4998,5828,5082,2635,135
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Children in Need,6380,5978,2928,2693,3381,3174,2999,170
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Children in Need,16066,14129,8927,7737,7334,6595,8732,452
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Children in Need,3231,2660,2124,1685,1929,1634,1302,92
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Children in Need,17192,16106,9369,8875,7902,7455,9290,377
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Children in Need,4151,3953,2172,2103,1533,1473,2618,40
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Children in Need,3068,2885,1566,1482,1342,1286,1726,19
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Children in Need,7369,6966,4063,3841,2733,2623,4636,446
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Children in Need,3083,2817,1673,1520,1752,1623,1331,27
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Children in Need,3183,2946,1823,1702,1314,1254,1869,344
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Children in Need,3717,3399,2361,2168,2116,1989,1601,59
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Children in Need,7146,6431,4116,3759,3702,3406,3444,610
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Children in Need,15726,13844,10236,9095,9499,8592,6227,118
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Children in Need,2052,1890,1144,1073,998,942,1054,66
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Children in Need,6417,5872,3838,3600,2699,2421,3718,949
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Children in Need,1431,1393,641,625,418,412,1013,192
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Children in Need,998,949,621,600,435,427,563,88
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Children in Need,2035,1896,1002,948,954,919,1081,30
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Children in Need,3603,3147,2133,1859,2207,1978,1396,326
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Children in Need,5825,5501,2861,2678,2463,2351,3362,104
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Children in Need,4463,4282,1880,1829,1525,1485,2938,146
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Children in Need,7905,7582,3861,3766,3237,3160,4668,218
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Children in Need,5173,4697,2917,2679,2564,2400,2609,80
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Children in Need,6800,6191,3974,3664,3385,3158,3415,240
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Children in Need,39,39,36,36,16,16,23,12
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Children in Need,2127,2012,901,862,773,738,1354,124
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Children in Need,5219,4644,3091,2719,3111,2841,2108,71
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Children in Need,2729,2524,1505,1407,1589,1484,1140,101
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Children in Need,7254,6588,3534,3162,4351,4023,2903,156
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Children in Need,2725,2563,1493,1446,1004,978,1721,265
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Children in Need,4203,3807,2462,2252,2236,2079,1967,240
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Children in Need,2577,2345,1185,1111,1398,1315,1179,113
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Children in Need,6228,5751,3170,3007,3312,3117,2916,139
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Children in Need,3138,3019,1331,1296,1411,1381,1727,90
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Children in Need,65,61,32,32,22,22,43,c
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Children in Need,5951,5565,3365,3171,3130,3005,2821,273
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Children in Need,2883,2750,1469,1421,1372,1313,1511,178
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Children in Need,3183,3098,1303,1271,1368,1351,1815,193
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Children in Need,4263,3966,2199,2054,1804,1673,2459,45
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Children in Need,2340,2194,1351,1269,1394,1340,946,37
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Children in Need,4392,4237,1617,1560,1663,1611,2729,368
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Children in Need,5207,4931,2591,2417,2585,2482,2622,128
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Children in Need,6132,5892,3488,3363,2712,2642,3420,555
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Children in Need,5036,4837,2877,2749,1719,1671,3317,571
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Children in Need,4606,4440,2834,2759,1709,1684,2897,895
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Children in Need,3842,3539,2413,2202,1656,1563,2186,28
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Children in Need,3491,3377,1368,1344,1231,1200,2260,7
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Children in Need,5043,4737,2695,2547,2978,2820,2065,235
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Children in Need,4469,4125,2834,2636,2354,2207,2115,77
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Children in Need,2968,2823,1458,1380,1447,1413,1521,64
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Children in Need,4069,3913,2231,2160,2167,2126,1902,102
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Children in Need,2784,2684,1269,1233,1046,1017,1738,91
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Children in Need,6538,6222,3324,3148,2558,2478,3980,218
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Children in Need,5164,4786,2726,2554,2746,2582,2418,75
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Children in Need,5765,5268,3540,3254,3295,3052,2470,94
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Children in Need,3909,3807,1814,1795,1508,1492,2401,32
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Children in Need,2964,2867,1740,1713,1137,1128,1827,385
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Children in Need,2917,2771,1581,1510,1543,1493,1374,200
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Children in Need,4378,4112,2416,2271,2077,1967,2301,64
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Children in Need,4666,4282,2994,2755,2779,2645,1887,84
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Children in Need,1644,1567,856,825,801,777,843,11
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Children in Need,2595,2493,1198,1171,694,670,1901,112
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Children in Need,6184,5657,3854,3541,3669,3490,2515,29
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Children in Need,1556,1476,831,793,676,648,880,7
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Children in Need,2913,2836,1269,1234,702,695,2211,120
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Children in Need,5077,4849,2691,2562,2835,2727,2242,306
2015,Reporting year,National,E92000001,England,,,,,,Children in Need,754460,698680,403300,373610,364330,341030,390130,27480
2015,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Children in Need,45610,42250,22760,20890,21940,20500,23680,1250
2015,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children in Need,111210,102370,60310,55540,55600,51720,55610,2920
2015,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children in Need,79900,74070,42180,39420,40260,37870,39650,2620
2015,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children in Need,52120,49140,29230,27650,25420,24310,26690,2160
2015,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children in Need,91550,84810,49330,45810,45220,42280,46340,4430
2015,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children in Need,63080,59250,32450,30520,27000,25550,36080,1600
2015,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children in Need,130200,122600,68260,64430,59050,56100,71150,7010
2015,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children in Need,109890,98770,62450,55530,56600,51440,53290,3010
2015,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children in Need,70890,65430,36330,33810,33260,31260,37630,2490
2015,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children in Need,55530,52490,27400,25990,23700,22500,31830,3340
2015,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children in Need,74670,70110,40850,38440,35350,33600,39320,3670
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Children in Need,1405,1386,518,500,560,558,845,14
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Children in Need,6619,6247,3338,3212,2874,2790,3745,840
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Children in Need,2642,2538,1177,1138,1052,1028,1590,c
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Children in Need,1938,1863,794,773,747,723,1191,14
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Children in Need,3781,3583,1694,1630,1712,1681,2069,86
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Children in Need,4121,3905,1807,1718,1842,1781,2279,23
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Children in Need,2072,1998,660,649,666,655,1406,53
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Children in Need,8510,7406,4986,4229,5146,4472,3364,143
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Children in Need,1894,1792,768,723,944,909,950,30
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Children in Need,3965,3398,2648,2230,2470,2133,1495,36
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Children in Need,3182,3058,1221,1187,1280,1270,1902,0
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Children in Need,5485,5071,3149,2905,2642,2496,2843,9
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Children in Need,3438,3135,1960,1818,1821,1707,1617,30
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Children in Need,4069,3498,2618,2192,2397,2038,1672,248
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Children in Need,4742,4471,2404,2311,2089,2011,2653,92
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Children in Need,3252,3022,1681,1558,1777,1676,1475,29
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Children in Need,4495,4163,2314,2169,2319,2210,2176,54
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Children in Need,3613,3399,1694,1616,1466,1421,2147,27
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Children in Need,5869,5465,2580,2464,2448,2345,3421,74
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Children in Need,1932,1864,1029,1013,643,634,1289,6
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Children in Need,2441,2240,1380,1268,1069,1002,1372,28
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Children in Need,18754,17012,10148,9089,10265,9442,8489,139
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Children in Need,11886,10305,7769,6831,7736,6871,4150,646
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Children in Need,8107,7773,3907,3798,3349,3116,4758,783
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Children in Need,3295,3150,1660,1592,1313,1268,1982,212
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Children in Need,4462,4126,2395,2225,2326,2175,2136,65
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Children in Need,3809,3694,2165,2123,1955,1939,1854,63
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Children in Need,3429,3167,1976,1825,1709,1602,1720,19
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Children in Need,3093,2801,1669,1481,1438,1328,1655,35
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Children in Need,2719,2637,1285,1262,1035,1019,1684,62
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Children in Need,2662,2539,1290,1213,1205,1166,1457,43
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Children in Need,2872,2618,1493,1323,1419,1319,1453,67
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Children in Need,1787,1714,843,814,734,726,1053,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Children in Need,4008,3791,2290,2181,1489,1434,2519,119
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Children in Need,6476,5783,3764,3374,3594,3275,2882,72
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Children in Need,2936,2746,1888,1787,1065,1019,1871,224
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Children in Need,8573,8011,4587,4262,4745,4485,3828,51
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Children in Need,2828,2573,1701,1547,1588,1498,1240,41
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Children in Need,4435,4165,2294,2152,2114,2037,2321,63
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Children in Need,4537,4138,2545,2381,2694,2517,1843,124
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Children in Need,5774,5592,3148,3066,1987,1927,3787,723
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Children in Need,5240,4867,2676,2500,2627,2495,2613,148
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Children in Need,10811,10209,5076,4899,4381,4255,6430,472
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Children in Need,3981,3759,1486,1444,2040,1999,1941,112
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Children in Need,1612,1547,824,801,607,597,1005,68
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Children in Need,5480,5123,2752,2598,2693,2556,2787,104
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Children in Need,6806,5949,4757,4210,4460,3952,2346,65
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Children in Need,7038,6675,3412,3271,3024,2917,4014,164
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Children in Need,8319,7231,4537,4009,5731,5122,2588,196
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Children in Need,1532,1487,496,493,499,491,1033,63
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Children in Need,4427,4195,2249,2177,1983,1920,2444,836
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Children in Need,8378,8006,3931,3811,3719,3639,4659,549
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Children in Need,3761,3598,2006,1906,1550,1506,2211,27
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Children in Need,6302,5840,3593,3369,4244,3942,2058,156
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Children in Need,8520,7838,4998,4708,4773,4491,3747,187
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Children in Need,6606,6465,4065,3975,2445,2421,4161,151
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Children in Need,6641,5969,4580,4061,3250,3007,3391,150
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Children in Need,7050,6827,3618,3459,3257,3198,3793,101
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Children in Need,431,400,194,184,202,190,229,c
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Children in Need,19202,17798,11372,10665,9526,8935,9676,1444
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Children in Need,7808,7364,4235,4007,3673,3525,4135,141
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Children in Need,5826,5434,2847,2667,2692,2539,3134,491
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Children in Need,3226,2735,2168,1888,1915,1644,1311,323
