time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,version,t_pupils,t_att8,avg_att8,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_CI_low,p8score_CI_upp
201920,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CLA 12 months at 31 March,Revised,20,366.75,18.3,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,CLA 12 months at 31 March,Revised,43,951.75,22.1,9,20.9,13,30.2,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CLA 12 months at 31 March,Revised,52,1187.25,22.8,6,11.5,14,26.9,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CLA 12 months at 31 March,Revised,40,892.5,22.3,c,c,10,25,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CLA 12 months at 31 March,Revised,80,1887.75,23.6,7,8.8,30,37.5,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,CLA 12 months at 31 March,Revised,31,708.25,22.8,c,c,10,32.3,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CLA 12 months at 31 March,Revised,61,979.25,16.1,c,c,7,11.5,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CLA 12 months at 31 March,Revised,0,z,z,z,z,z,z,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CLA 12 months at 31 March,Revised,19,202.25,10.6,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CLA 12 months at 31 March,Revised,30,380.25,12.7,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,CLA 12 months at 31 March,Revised,43,759,17.7,c,c,9,20.9,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CLA 12 months at 31 March,Revised,11,252.75,23,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CLA 12 months at 31 March,Revised,29,450.25,15.5,c,c,6,20.7,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CLA 12 months at 31 March,Revised,23,492.25,21.4,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CLA 12 months at 31 March,Revised,44,1057,24,8,18.2,13,29.5,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CLA 12 months at 31 March,Revised,14,381.5,27.3,c,c,6,42.9,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CLA 12 months at 31 March,Revised,c,c,c,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CLA 12 months at 31 March,Revised,36,646.25,18,c,c,10,27.8,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CLA 12 months at 31 March,Revised,21,698.25,33.3,7,33.3,9,42.9,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CLA 12 months at 31 March,Revised,46,1228.63,26.7,9,19.6,16,34.8,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CLA 12 months at 31 March,Revised,36,741,20.6,c,c,10,27.8,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CLA 12 months at 31 March,Revised,6,c,c,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CLA 12 months at 31 March,Revised,32,762.75,23.8,c,c,10,31.3,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CLA 12 months at 31 March,Revised,44,1072.5,24.4,8,18.2,15,34.1,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CLA 12 months at 31 March,Revised,39,878.25,22.5,8,20.5,11,28.2,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CLA 12 months at 31 March,Revised,37,970.5,26.2,7,18.9,12,32.4,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CLA 12 months at 31 March,Revised,26,594.5,22.9,c,c,6,23.1,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CLA 12 months at 31 March,Revised,24,775,32.3,6,25,10,41.7,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CLA 12 months at 31 March,Revised,17,376,22.1,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CLA 12 months at 31 March,Revised,29,778.5,26.8,c,c,12,41.4,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CLA 12 months at 31 March,Revised,29,632.25,21.8,c,c,7,24.1,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CLA 12 months at 31 March,Revised,22,404.75,18.4,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CLA 12 months at 31 March,Revised,25,533,21.3,c,c,6,24,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CLA 12 months at 31 March,Revised,27,503.25,18.6,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CLA 12 months at 31 March,Revised,106,1584.5,14.9,10,9.4,14,13.2,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CLA 12 months at 31 March,Revised,33,669,20.3,c,c,7,21.2,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CLA 12 months at 31 March,Revised,34,731.25,21.5,c,c,7,20.6,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CLA 12 months at 31 March,Revised,31,754.5,24.3,c,c,7,22.6,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CLA 12 months at 31 March,Revised,15,253,16.9,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CLA 12 months at 31 March,Revised,17,389.25,22.9,c,c,6,35.3,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CLA 12 months at 31 March,Revised,39,691.5,17.7,c,c,7,17.9,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CLA 12 months at 31 March,Revised,30,609,20.3,c,c,7,23.3,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CLA 12 months at 31 March,Revised,15,266,17.7,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CLA 12 months at 31 March,Revised,13,450.25,34.6,c,c,6,46.2,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CLA 12 months at 31 March,Revised,15,419,27.9,c,c,7,46.7,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CLA 12 months at 31 March,Revised,9,301.5,33.5,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CLA 12 months at 31 March,Revised,24,492.25,20.5,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CLA 12 months at 31 March,Revised,24,414,17.3,c,c,c,c,x,x,x,x,x,x,x,x,x
201920,Academic year,National,E92000001,England,,,,,,CPPO at 31 March,Revised,1920,42017.75,21.9,210,10.7,430,22.4,200,10.3,3370.63,1.75,x,x,x,x,x
201920,Academic year,Regional,E92000001,England,E12000001,North East,,,,CPPO at 31 March,Revised,130,2994.25,22.7,20,14.4,30,22,10,9.1,235.32,1.78,x,x,x,x,x
201920,Academic year,Regional,E92000001,England,E12000002,North West,,,,CPPO at 31 March,Revised,300,5535.75,18.8,30,8.8,50,18,30,8.5,439.88,1.49,x,x,x,x,x
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CPPO at 31 March,Revised,260,5512.5,21.6,30,12.2,60,22.4,20,9.4,437.98,1.72,x,x,x,x,x
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CPPO at 31 March,Revised,150,3062.25,20.1,20,11.2,30,17.8,10,8.6,250.71,1.65,x,x,x,x,x
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CPPO at 31 March,Revised,230,5351,23.3,20,6.5,60,23.9,20,10,420.02,1.83,x,x,x,x,x
201920,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CPPO at 31 March,Revised,110,2259.25,20.5,10,10.9,20,21.8,10,7.3,185.83,1.69,x,x,x,x,x
201920,Academic year,Regional,E92000001,England,E12000007,London,,,,CPPO at 31 March,Revised,290,7503,25.5,50,15.3,80,28.2,60,19,618.7,2.1,x,x,x,x,x
201920,Academic year,Regional,E92000001,England,E12000008,South East,,,,CPPO at 31 March,Revised,300,6313.25,21,20,8,70,22.3,30,8.6,498.86,1.66,x,x,x,x,x
201920,Academic year,Regional,E92000001,England,E12000009,South West,,,,CPPO at 31 March,Revised,150,3486.5,22.9,20,10.5,40,23.7,10,7.2,283.33,1.86,x,x,x,x,x
201920,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CPPO at 31 March,Revised,120,3346.75,27,20,15.3,40,29,30,25,276.54,2.23,x,x,x,x,x
201920,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CPPO at 31 March,Revised,170,4156.25,24.4,30,15.3,50,27.6,30,14.7,342.16,2.01,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CPPO at 31 March,Revised,13,320.5,24.7,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CPPO at 31 March,Revised,6,200,33.3,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CPPO at 31 March,Revised,9,157,17.4,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CPPO at 31 March,Revised,23,387.25,16.8,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CPPO at 31 March,Revised,20,590,29.5,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CPPO at 31 March,Revised,6,129.5,21.6,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CPPO at 31 March,Revised,10,136.5,13.7,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CPPO at 31 March,Revised,7,177.25,25.3,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CPPO at 31 March,Revised,10,174,17.4,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CPPO at 31 March,Revised,19,547.5,28.8,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CPPO at 31 March,Revised,8,194.5,24.3,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CPPO at 31 March,Revised,13,150.5,11.6,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CPPO at 31 March,Revised,11,221.25,20.1,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CPPO at 31 March,Revised,14,274.75,19.6,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CPPO at 31 March,Revised,11,212.5,19.3,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CPPO at 31 March,Revised,11,133.5,12.1,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CPPO at 31 March,Revised,9,187.5,20.8,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CPPO at 31 March,Revised,11,191.5,17.4,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CPPO at 31 March,Revised,24,444.25,18.5,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CPPO at 31 March,Revised,19,273,14.4,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CPPO at 31 March,Revised,30,715.25,23.8,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CPPO at 31 March,Revised,15,299.75,20,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CPPO at 31 March,Revised,10,175,17.5,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CPPO at 31 March,Revised,15,195.75,13.1,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CPPO at 31 March,Revised,6,150,25,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CPPO at 31 March,Revised,11,184.75,16.8,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CPPO at 31 March,Revised,28,592,21.1,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CPPO at 31 March,Revised,10,204,20.4,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CPPO at 31 March,Revised,6,68.5,11.4,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CPPO at 31 March,Revised,11,228.5,20.8,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CPPO at 31 March,Revised,14,277.5,19.8,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CPPO at 31 March,Revised,8,104,13,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CPPO at 31 March,Revised,36,997.25,27.7,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CPPO at 31 March,Revised,7,177.5,25.4,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,CPPO at 31 March,Revised,13,307.5,23.7,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,CPPO at 31 March,Revised,20,659.25,33,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CPPO at 31 March,Revised,13,225.5,17.3,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CPPO at 31 March,Revised,19,381.75,20.1,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,CPPO at 31 March,Revised,18,302,16.8,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E06000065,CPPO at 31 March,Revised,13,206.25,15.9,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CPPO at 31 March,Revised,19,422.75,22.3,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CPPO at 31 March,Revised,39,897.25,23,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CPPO at 31 March,Revised,27,573,21.2,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CPPO at 31 March,Revised,12,180,15,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CPPO at 31 March,Revised,18,416.25,23.1,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CPPO at 31 March,Revised,37,830.75,22.5,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CPPO at 31 March,Revised,10,251.25,25.1,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CPPO at 31 March,Revised,7,69.5,9.9,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CPPO at 31 March,Revised,27,537.25,19.9,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CPPO at 31 March,Revised,27,387.75,14.4,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CPPO at 31 March,Revised,20,460.5,23,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CPPO at 31 March,Revised,50,1231.75,24.6,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CPPO at 31 March,Revised,15,313.5,20.9,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CPPO at 31 March,Revised,14,356,25.4,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CPPO at 31 March,Revised,27,821.75,30.4,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CPPO at 31 March,Revised,14,387.5,27.7,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CPPO at 31 March,Revised,6,84,14,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CPPO at 31 March,Revised,32,604,18.9,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CPPO at 31 March,Revised,22,526.25,23.9,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CPPO at 31 March,Revised,9,154,17.1,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CPPO at 31 March,Revised,13,260.75,20.1,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CPPO at 31 March,Revised,6,126.5,21.1,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CPPO at 31 March,Revised,17,366.5,21.6,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CPPO at 31 March,Revised,8,190.75,23.8,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CPPO at 31 March,Revised,6,105,17.5,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CPPO at 31 March,Revised,18,394.75,21.9,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CPPO at 31 March,Revised,7,202.5,28.9,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CPPO at 31 March,Revised,8,139.5,17.4,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CPPO at 31 March,Revised,22,443.75,20.2,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CPPO at 31 March,Revised,6,149.5,24.9,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CPPO at 31 March,Revised,20,304,15.2,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CPPO at 31 March,Revised,7,185.5,26.5,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CPPO at 31 March,Revised,12,191.5,16,x,x,x,x,x,x,x,x,x,x,x,x,x
