Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000007,Stockport,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,96.5251,84.8154,109.39941,78.58041,117.14714,245,25382,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000008,Tameside,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,119.70887,104.87883,134.99645,97.23222,144.48149,250,20884,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000009,Trafford,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,84.26468,73.53195,98.08587,67.41145,105.9111,190,22548,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000010,Wigan,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,93.69144,82.88831,106.31502,76.92967,113.68415,255,27217,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000011,Knowsley,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,109.50835,91.02163,127.22071,82.21421,138.93536,145,13241,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000012,Liverpool,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,120.77929,109.99257,132.33783,104.12018,139.21603,460,38086,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000013,St. Helens,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,126.56541,109.20711,145.89829,100.06846,157.59756,190,15012,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000014,Sefton,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,103.15079,90.84508,118.71938,83.82301,127.5425,220,21328,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000015,Wirral,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,103.34773,91.94299,116.58024,85.63937,124.30028,280,27093,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000016,Barnsley,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,68.60727,57.26357,80.42918,51.64157,87.93789,140,20406,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000017,Doncaster,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,75.4717,66.07597,87.49465,60.71669,94.30409,200,26500,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000018,Rotherham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,70.55503,60.98962,83.10035,55.53831,90.1964,165,23386,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000019,Sheffield,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,74.35185,66.50791,82.39976,62.39343,87.34064,345,46401,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000021,Newcastle upon Tyne,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,104.58465,92.29739,118.98746,85.52644,127.39744,245,23426,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000022,North Tyneside,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,113.9362,98.30998,131.33996,90.08322,141.87183,190,16676,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000023,South Tyneside,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,117.18423,98.57623,138.28284,88.93371,151.14783,140,11947,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000024,Sunderland,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,135.11079,120.25233,151.29791,112.27749,161.00061,300,22204,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000025,Birmingham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,81.1312,76.29089,86.54484,73.51466,89.63756,980,120792,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000026,Coventry,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,182.88804,168.24275,198.46679,160.21984,207.70732,575,31440,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000027,Dudley,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,71.68973,61.76394,81.96058,56.71602,88.38608,200,27898,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000028,Sandwell,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,92.63548,83.03611,103.66732,77.71541,110.09835,320,34544,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000029,Solihull,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,80.50233,68.62811,95.04525,62.16994,103.56876,150,18633,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000030,Walsall,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,70.38441,61.5226,81.75948,56.46844,88.20089,195,27705,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000031,Wolverhampton,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,96.43589,85.37264,110.29433,79.05721,118.15268,240,24887,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000032,Bradford,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,100.81158,93.03546,109.42368,88.67869,114.429,595,59021,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000033,Calderdale,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,100.97789,87.12889,116.40227,79.83779,125.73632,190,18816,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000034,Kirklees,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,78.48139,70.11691,87.56897,65.61691,93.00966,320,40774,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000035,Leeds,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,84.10127,77.69911,91.50033,74.03242,95.71734,585,69559,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000036,Wakefield,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,108.15451,95.89025,120.0579,89.66663,127.59857,315,29125,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000037,Gateshead,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,94.98713,80.62121,111.17409,73.13523,121.01811,155,16318,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000001,City of London,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,,,,,,,,Value for Hackney and City of London combined,,Not compared,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000002,Barking and Dagenham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,44.67776,36.36398,52.61276,32.48119,57.93027,120,26859,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000003,Barnet,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,48.91969,42.03358,56.61192,38.41771,61.27276,180,36795,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000004,Bexley,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,60.85634,51.99038,72.75422,46.94159,79.47639,140,23005,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000005,Brent,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,43.99749,37.58764,52.59934,33.9375,57.45928,140,31820,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000006,Bromley,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,52.79657,45.54118,62.35189,41.40694,67.75555,160,30305,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000007,Camden,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,49.0166,39.41153,61.68545,34.30467,69.15884,80,16321,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000008,Croydon,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,96.69663,87.34148,107.34402,82.14139,113.54597,370,38264,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000009,Ealing,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,49.59739,42.42144,57.63929,38.66411,62.5187,170,34276,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000010,Enfield,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,62.94527,54.36719,71.22569,50.12564,76.56637,220,34951,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000011,Greenwich,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,63.23333,54.33238,73.17626,49.65853,79.20085,180,28466,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000012,Hackney,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,56.60525,47.0494,65.76083,42.49681,71.81617,145,25616,Value for Hackney and City of London combined,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000013,Hammersmith and Fulham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,49.02647,36.98157,60.37785,31.73634,68.33144,70,14278,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000014,Haringey,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,71.80371,61.1787,82.82562,55.824,89.7582,175,24372,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000015,Harrow,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,43.42432,34.76844,51.66195,30.78754,57.23779,105,24180,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000016,Havering,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,55.40166,45.89781,65.32267,41.21598,71.64591,130,23465,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000017,Hillingdon,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,64.33263,54.88059,73.4341,50.26322,79.35309,190,29534,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000018,Hounslow,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,59.68314,51.25743,69.90622,46.66191,75.89308,165,27646,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000019,Islington,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,63.56067,52.28773,78.00502,46.24026,86.50405,100,15733,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000020,Kensington and Chelsea,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,56.81818,43.35583,73.13752,36.7947,83.36386,60,10560,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000021,Kingston upon Thames,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,83.7467,71.14714,100.84146,63.97474,110.49476,130,15523,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000022,Lambeth,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,81.47854,70.33534,93.00402,64.65918,100.2075,205,25160,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000023,Lewisham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,82.48219,72.92956,94.47665,67.47695,101.27712,235,28491,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000024,Merton,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,90.12618,76.97563,103.76055,70.33507,112.32636,180,19972,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000025,Newham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,45.58137,38.38107,52.49705,34.90777,57.03305,165,36199,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000026,Redbridge,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,56.9963,48.97329,65.9585,44.76045,71.38885,180,31581,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000027,Richmond upon Thames,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,81.76831,70.37386,96.84026,63.88209,105.36178,155,18956,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000028,Southwark,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,58.35441,49.74704,68.89625,45.06565,75.07476,150,25705,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000029,Sutton,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,76.33588,65.07621,90.12612,58.95229,98.20849,150,19650,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000030,Tower Hamlets,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,58.48615,49.98833,68.85981,45.36197,74.93803,155,26502,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000031,Waltham Forest,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,67.711,57.62545,77.41794,52.70997,83.74059,185,27322,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000032,Wandsworth,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,83.67883,73.69609,96.30851,67.99959,103.46607,220,26291,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000033,Westminster,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,57.28197,44.14548,69.70411,38.31272,78.30315,80,13966,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000003,Cambridgeshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,71.06599,63.79283,78.1442,60.0556,82.58896,385,54175,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000007,Derbyshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,87.91352,80.49792,95.48152,76.53161,100.07119,540,61424,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000008,Devon,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,100.86903,93.02499,109.56388,88.63127,114.61764,585,57996,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000011,East Sussex,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,107.70188,97.97932,118.1281,92.68974,124.33459,450,41782,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000012,Essex,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,74.58976,69.87226,79.54195,67.25885,82.46201,930,124682,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000013,Gloucestershire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,72.84099,65.2853,80.19165,61.40897,84.81261,375,51482,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000014,Hampshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,82.50608,77.48522,88.13485,74.60575,91.3499,940,113931,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000015,Hertfordshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,78.64137,73.663,84.24953,70.80853,87.45167,865,109993,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000016,Kent,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,78.97652,74.13696,83.73557,71.53245,86.62621,1055,133584,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000017,Lancashire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,125.54087,118.91019,132.85846,115.10475,137.0431,1265,100764,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000018,Leicestershire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,65.23748,58.3279,71.95597,54.79179,76.18686,360,55183,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000019,Lincolnshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,76.82852,69.73015,84.08739,65.9614,88.51021,450,58572,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000020,Norfolk,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,94.49165,87.33903,102.07388,83.4092,106.56436,645,68260,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000024,Nottinghamshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,69.22394,63.18521,76.006,59.81552,79.95216,460,66451,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000025,Oxfordshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,85.8487,78.81602,94.07255,74.79024,98.75588,500,58242,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000028,Staffordshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,77.87469,71.49677,84.98487,67.93017,89.11947,525,67416,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000029,Suffolk,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,75.7144,69.29887,83.25982,65.62727,87.55514,465,61415,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000030,Surrey,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,90.14622,84.33595,95.85508,81.2202,99.33172,955,105939,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000031,Warwickshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,111.86636,102.2966,121.63571,97.1837,127.56453,525,46931,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000032,West Sussex,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,91.0577,84.11203,98.42394,80.29738,102.78739,635,69736,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000034,Worcestershire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2017/18,68.76415,61.49033,76.66171,57.57493,81.38861,325,47263,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000001,Hartlepool,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,107.71993,92.00224,124.0159,84.06535,134.25386,180,16710,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000002,Middlesbrough,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,138.27533,124.46488,152.42473,117.1829,161.08339,385,27843,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000003,Redcar and Cleveland,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,132.43595,118.80782,149.08168,111.02057,158.53466,305,23030,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000004,Stockton-on-Tees,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,97.29226,87.69311,108.24682,82.36161,114.62911,355,36488,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000005,Darlington,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,156.58174,139.72155,176.0696,130.39214,187.43549,295,18840,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000006,Halton,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,134.21389,120.20219,150.33412,112.43835,159.73229,315,23470,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000007,Warrington,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,125.45867,114.57057,137.67938,108.49379,144.78968,465,37064,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000008,Blackburn with Darwen,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,153.55716,140.8647,167.72169,133.76909,175.95911,515,33538,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000009,Blackpool,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,159.45617,143.02752,175.44176,134.59239,185.48541,380,23831,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000010,Kingston upon Hull,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,119.89928,110.3042,129.68101,105.15185,135.59826,600,50042,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000011,East Riding of Yorkshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,94.80358,86.32225,103.47029,81.80711,108.74194,480,50631,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000012,North East Lincolnshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,93.16552,81.62394,104.33932,75.83618,111.47658,265,28444,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,92.36453,82.31791,104.78969,76.57999,111.84055,270,29232,,,Similar,Not compared,20170000,New data,,1y
